VWAP Window,MFI Period,Regime Window,ATR Period,mfi_entry,bear_exit,bull_exit,Min Stop Dollars,Max Stop Dollars,Risk Per Trade,Max Hold Hours,regime_params,total_pnl,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,avg_trade_pnl,risk_adjusted_score,regime_contribution
50,9,20,2,30,55,75,0.5,2.5,0.005,36,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",59886.89499999991,0.7646245915927143,1.1215634438650683,0.625,-0.07303862501366847,104,575.835528846153,0.6749398549972659,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 974.6696454545445, 'total_pnl': 53606.830499999945, 'contribution': 0.8951345782745962}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 128.1645816326526, 'total_pnl': 6280.064499999978, 'contribution': 0.10486542172540399}}"
50,9,20,2,30,55,75,0.5,2.5,0.005,48,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",59328.094999999914,0.7548049427717125,1.1111763057757997,0.6153846153846154,-0.07529032290458865,104,570.4624519230761,0.668408161572928,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 974.6696454545445, 'total_pnl': 53606.830499999945, 'contribution': 0.9035656799700045}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6122448979591837, 'avg_pnl': 116.76049999999958, 'total_pnl': 5721.264499999979, 'contribution': 0.0964343200299957}}"
50,9,20,2,30,55,75,0.5,2.5,0.005,72,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",38460.44499999989,0.44812856572727733,1.0853065866546832,0.6237623762376238,-0.07238010959273927,101,380.7964851485138,0.5888707085765013,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 662.1548240740723, 'total_pnl': 35756.3604999999, 'contribution': 0.9296918041379917}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6170212765957447, 'avg_pnl': 57.53371276595732, 'total_pnl': 2704.084499999994, 'contribution': 0.0703081958620084}}"
50,9,20,2,30,55,75,0.5,2.5,0.01,12,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",119594.03389999994,1.9372621464255522,1.108141310714471,0.5981308411214953,-0.13268207785438124,107,1117.7012514018686,0.8127159208777219,"{'bear_high_vol': {'trades': 57, 'win_rate': 0.5964912280701754, 'avg_pnl': 1974.1916017543854, 'total_pnl': 112528.92129999997, 'contribution': 0.9409242052500082}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 141.30225199999896, 'total_pnl': 7065.112599999948, 'contribution': 0.059075794749991715}}"
50,9,20,2,30,55,75,0.5,2.5,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",118567.57959999985,1.914013166338648,1.1089976601594493,0.6153846153846154,-0.14178095042590333,104,1140.0728807692294,0.8177976560686655,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 1940.2832054545438, 'total_pnl': 106715.57629999991, 'contribution': 0.9000401008438907}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6122448979591837, 'avg_pnl': 241.87761836734583, 'total_pnl': 11852.003299999946, 'contribution': 0.09995989915610928}}"
50,9,20,2,30,55,75,0.5,2.5,0.01,36,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",119767.30389999984,1.950037464927259,1.121534650490572,0.625,-0.14324811724047848,104,1151.6086913461522,0.8213503765519043,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 1949.4161145454525, 'total_pnl': 107217.88629999988, 'contribution': 0.8952183342919856}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 256.1105632653052, 'total_pnl': 12549.417599999955, 'contribution': 0.10478166570801442}}"
50,9,20,2,30,55,75,0.5,2.5,0.01,48,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",118649.70389999985,1.9173414359893703,1.1111472195413439,0.6153846153846154,-0.1473953087696774,104,1140.8625374999986,0.8166747843999107,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 1949.4161145454525, 'total_pnl': 107217.88629999988, 'contribution': 0.9036506858067264}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6122448979591837, 'avg_pnl': 233.30239999999915, 'total_pnl': 11431.817599999958, 'contribution': 0.09634931419327354}}"
50,9,20,2,30,55,75,0.5,2.5,0.01,72,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",76911.61389999978,1.0403416379742687,1.0852303003912505,0.6237623762376238,-0.14203525934042943,101,761.5011277227701,0.7287443542269627,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 1324.3286351851814, 'total_pnl': 71513.7462999998, 'contribution': 0.9298172626176032}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6170212765957447, 'avg_pnl': 114.84824680851032, 'total_pnl': 5397.867599999985, 'contribution': 0.07018273738239682}}"
50,9,20,2,30,55,75,0.5,2.5,0.015,12,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",179391.6721999999,3.674426901742133,1.108140520056803,0.5981308411214953,-0.19589627370175078,107,1676.5576841121488,0.800073081708248,"{'bear_high_vol': {'trades': 57, 'win_rate': 0.5964912280701754, 'avg_pnl': 2961.2263175438598, 'total_pnl': 168789.9001, 'contribution': 0.9409015370112598}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 212.03544199999843, 'total_pnl': 10601.772099999922, 'contribution': 0.059098462988740275}}"
50,9,20,2,30,55,75,0.5,2.5,0.015,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",177853.1873999998,3.6261024211547612,1.1090027690013753,0.6153846153846154,-0.2085853013068755,104,1710.126801923075,0.8044367858924711,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 2910.3377290909066, 'total_pnl': 160068.57509999987, 'contribution': 0.9000039720401438}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6122448979591837, 'avg_pnl': 362.9512714285697, 'total_pnl': 17784.612299999917, 'contribution': 0.09999602795985617}}"
50,9,20,2,30,55,75,0.5,2.5,0.015,36,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",179652.06719999976,3.71309330932223,1.121535689839291,0.625,-0.2106056947295931,104,1727.4237230769209,0.8078788610540815,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 2924.0351836363607, 'total_pnl': 160821.93509999983, 'contribution': 0.8951855528662687}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 384.28841020408026, 'total_pnl': 18830.132099999933, 'contribution': 0.10481444713373139}}"
50,9,20,2,30,55,75,0.5,2.5,0.015,48,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",177975.66719999973,3.6350626634554972,1.11114831286745,0.6153846153846154,-0.2163166734711429,104,1711.3044923076898,0.8028905114596177,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 2924.0351836363607, 'total_pnl': 160821.93509999983, 'contribution': 0.9036175429491525}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6122448979591837, 'avg_pnl': 350.0761653061212, 'total_pnl': 17153.73209999994, 'contribution': 0.0963824570508477}}"
50,9,20,2,30,55,75,0.5,2.5,0.015,72,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",115369.92719999969,1.8020493275845375,1.0852461653424346,0.6237623762376238,-0.21081674831345137,101,1142.27650693069,0.8073416008323593,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 1986.4319462962903, 'total_pnl': 107267.32509999968, 'contribution': 0.9297685081663116}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6170212765957447, 'avg_pnl': 172.3957893617017, 'total_pnl': 8102.60209999998, 'contribution': 0.0702314918336882}}"
50,9,20,2,30,55,75,0.5,2.5,0.02,12,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",239193.14069999987,6.143758834736682,1.1081599064441534,0.5981308411214953,-0.2569559663738408,107,2235.449913084111,0.78786114317383,"{'bear_high_vol': {'trades': 57, 'win_rate': 0.5964912280701754, 'avg_pnl': 3948.3642999999997, 'total_pnl': 225056.7651, 'contribution': 0.9408997450402227}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 282.7275119999979, 'total_pnl': 14136.375599999894, 'contribution': 0.059100254959777374}}"
50,9,20,2,30,55,75,0.5,2.5,0.02,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",237141.27709999972,6.058474294725692,1.109019496296669,0.6153846153846154,-0.27264593147957117,104,2280.204587499997,0.791624659857932,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 3880.5159109090882, 'total_pnl': 213428.37509999986, 'contribution': 0.9000051686910651}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6122448979591837, 'avg_pnl': 483.93677551020187, 'total_pnl': 23712.901999999893, 'contribution': 0.09999483130893505}}"
50,9,20,2,30,55,75,0.5,2.5,0.02,36,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",239540.04569999967,6.237947329975243,1.121553169857542,0.625,-0.2751107463601845,104,2303.2696701923046,0.7949778507279631,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 3898.7817290909047, 'total_pnl': 214432.99509999977, 'contribution': 0.8951864164230644}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 512.3887877551003, 'total_pnl': 25107.050599999915, 'contribution': 0.10481358357693571}}"
50,9,20,2,30,55,75,0.5,2.5,0.02,48,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",237305.47569999966,6.078873371459018,1.1111687369709577,0.6153846153846154,-0.28207795642271855,104,2281.783420192304,0.7897382548693025,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 3898.7817290909047, 'total_pnl': 214432.99509999977, 'contribution': 0.903615875139286}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6122448979591837, 'avg_pnl': 466.78531836734527, 'total_pnl': 22872.48059999992, 'contribution': 0.09638412486071408}}"
50,9,20,2,30,55,75,0.5,2.5,0.02,72,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",153830.84569999957,2.755474265629514,1.0852747518823156,0.6237623762376238,-0.2800255604695845,101,1523.0776801980155,0.7934998384011327,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 2648.645649999992, 'total_pnl': 143026.8650999996, 'contribution': 0.9297671377230164}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6170212765957447, 'avg_pnl': 229.87192765957383, 'total_pnl': 10803.98059999997, 'contribution': 0.0702328622769835}}"
50,9,20,2,30,55,75,0.5,2.5,0.025,12,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",298995.37689999986,9.528343006725992,1.1081728139097171,0.5981308411214953,-0.31577914939670654,107,2794.3493168224286,0.7760965065692569,"{'bear_high_vol': {'trades': 57, 'win_rate': 0.5964912280701754, 'avg_pnl': 4935.500470175439, 'total_pnl': 281323.5268, 'contribution': 0.9408959085480767}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 353.4370019999973, 'total_pnl': 17671.850099999865, 'contribution': 0.059104091451923295}}"
50,9,20,2,30,55,75,0.5,2.5,0.025,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",296426.8327999996,9.393111146815135,1.1090187394320121,0.6153846153846154,-0.3338971058873288,104,2850.258007692304,0.7793744249763804,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 4850.656669090904, 'total_pnl': 266786.1167999997, 'contribution': 0.9000066366461548}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6122448979591837, 'avg_pnl': 604.9125714285686, 'total_pnl': 29640.715999999862, 'contribution': 0.09999336335384514}}"
50,9,20,2,30,55,75,0.5,2.5,0.025,36,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",299423.8318999996,9.727798895129412,1.1215474231357825,0.625,-0.33670858802678827,104,2879.075306730765,0.7826582823946424,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 4873.477032727266, 'total_pnl': 268041.23679999966, 'contribution': 0.8951900558453846}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 640.4611244897936, 'total_pnl': 31382.59509999989, 'contribution': 0.10480994415461535}}"
50,9,20,2,30,55,75,0.5,2.5,0.025,48,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",296629.4018999996,9.434167875444786,1.111158596597423,0.6153846153846154,-0.34465571087432667,104,2852.205787499996,0.7772227039789809,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6181818181818182, 'avg_pnl': 4873.477032727266, 'total_pnl': 268041.23679999966, 'contribution': 0.9036232925094942}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6122448979591837, 'avg_pnl': 583.4319408163244, 'total_pnl': 28588.165099999896, 'contribution': 0.09637670749050563}}"
