VWAP Window,MFI Period,Regime Window,ATR Period,Min Stop Dollars,Max Stop Dollars,Risk Per Trade,Max Hold Hours,mfi_entry,bear_exit,bull_exit,regime_params,total_pnl,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,avg_trade_pnl,balance_score,regime_contribution
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.0, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.5, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",380849.49769999983,19.576831558680098,1.2496399389426756,0.66,-0.41498928449723294,100,3808.4949769999985,0.5237801250748516,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.6226415094339622, 'avg_pnl': 6022.523560377352, 'total_pnl': 319193.74869999965, 'contribution': 0.8381099374625742}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.7021276595744681, 'avg_pnl': 1311.8244468085147, 'total_pnl': 61655.74900000019, 'contribution': 0.16189006253742586}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.0, 'stop_mult': 1.0, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.0, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.0}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}}",357476.2952999997,15.42340253759168,1.173395640779556,0.6138613861386139,-0.40033441948026083,101,3539.3692603960367,0.523649835027258,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5740740740740741, 'avg_pnl': 5548.661542592584, 'total_pnl': 299627.72329999955, 'contribution': 0.838175082486371}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6595744680851063, 'avg_pnl': 1230.8206808510672, 'total_pnl': 57848.57200000016, 'contribution': 0.16182491751362907}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",371648.4726999997,18.03830813079328,1.2236145164113181,0.6336633663366337,-0.4082448690830893,101,3679.6878485148486,0.5118798179309737,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6111111111111112, 'avg_pnl': 5809.14154999999, 'total_pnl': 313693.6436999995, 'contribution': 0.8440600910345131}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6595744680851063, 'avg_pnl': 1233.0814680851101, 'total_pnl': 57954.82900000017, 'contribution': 0.15593990896548685}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.0, 'stop_mult': 1.4, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.4, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.4}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}}",374115.6577,18.40218300127483,1.2285666899021093,0.64,-0.38456806646373026,100,3741.1565769999997,0.5012413291997868,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6111111111111112, 'avg_pnl': 5884.557568518513, 'total_pnl': 317766.1086999997, 'contribution': 0.8493793354001065}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6739130434782609, 'avg_pnl': 1224.9901956521785, 'total_pnl': 56349.54900000021, 'contribution': 0.15062066459989337}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.0, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",380310.7976999997,19.469368447077525,1.2479452511960558,0.6565656565656566,-0.4149892844972329,99,3841.523209090906,0.5214058047766028,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.6226415094339622, 'avg_pnl': 6022.523560377352, 'total_pnl': 319193.74869999965, 'contribution': 0.8392970976116987}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6956521739130435, 'avg_pnl': 1328.631500000003, 'total_pnl': 61117.04900000014, 'contribution': 0.1607029023883015}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.0, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 1.5, 'stop_mult': 1.0, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.0}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}}",323668.68069999927,10.064004402375348,1.042107973536075,0.6057692307692307,-0.4689733795511068,104,3112.198852884608,0.4591789969254187,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.5818181818181818, 'avg_pnl': 5122.265794545446, 'total_pnl': 281724.6186999995, 'contribution': 0.8704105015372906}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 856.0012653061166, 'total_pnl': 41944.061999999714, 'contribution': 0.12958949846270934}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 1.5, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",363209.7802999993,15.700579564138803,1.1763564440845913,0.6310679611650486,-0.48020287527842564,103,3526.3085466019347,0.4381069252280808,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 5925.34070925925, 'total_pnl': 319968.3982999995, 'contribution': 0.8809465373859595}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 882.4771836734652, 'total_pnl': 43241.381999999794, 'contribution': 0.1190534626140404}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.4, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 1.5, 'stop_mult': 1.4, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.4}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}}",357625.9352999992,14.721677469406856,1.1559854556673252,0.6310679611650486,-0.4594051951551062,103,3472.096459223293,0.42811959633622154,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 5867.3183944444345, 'total_pnl': 316835.19329999946, 'contribution': 0.8859402018318893}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 832.4641224489752, 'total_pnl': 40790.74199999979, 'contribution': 0.11405979816811088}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 1.5, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",355600.3122999994,14.196345630307189,1.1398726454770474,0.6534653465346535,-0.49450496813255085,101,3520.7951712871227,0.44607255666912415,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6538461538461539, 'avg_pnl': 5997.087948076913, 'total_pnl': 311848.57329999947, 'contribution': 0.8769637216654379}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6530612244897959, 'avg_pnl': 892.8926326530598, 'total_pnl': 43751.73899999993, 'contribution': 0.12303627833456209}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.0, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.0, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.0}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}}",337663.83069999935,12.030703184296584,1.0972141026486617,0.6019417475728155,-0.47314472012245784,103,3278.289618446596,0.43900825810301897,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5740740740740741, 'avg_pnl': 5505.770531481474, 'total_pnl': 297311.6086999996, 'contribution': 0.8804958709484905}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 823.5147346938729, 'total_pnl': 40352.221999999776, 'contribution': 0.11950412905150949}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",365286.4772999994,16.138819444077185,1.1856744596781588,0.6470588235294118,-0.47024604149143134,102,3581.2399735294057,0.4481234965770793,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 5925.34070925925, 'total_pnl': 319968.3982999995, 'contribution': 0.8759382517114602}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6666666666666666, 'avg_pnl': 944.1266458333299, 'total_pnl': 45318.07899999984, 'contribution': 0.12406174828853954}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.4, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.4, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.4}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}}",378491.7972999995,19.077399363172,1.2412411061186432,0.66,-0.4014084194851815,100,3784.917972999995,0.5258015335594177,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 5867.3183944444345, 'total_pnl': 316835.19329999946, 'contribution': 0.8370992332202911}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6956521739130435, 'avg_pnl': 1340.36095652174, 'total_pnl': 61656.60400000004, 'contribution': 0.16290076677970883}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.0, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",376502.79729999957,18.34568701327012,1.2222919055642611,0.6767676767676768,-0.43071644997295633,99,3803.0585585858544,0.5434461813492623,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6538461538461539, 'avg_pnl': 5997.087948076913, 'total_pnl': 311848.57329999947, 'contribution': 0.8282769093253688}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.7021276595744681, 'avg_pnl': 1375.6217872340442, 'total_pnl': 64654.224000000075, 'contribution': 0.1717230906746311}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.0, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.5, 'stop_mult': 1.0, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.0}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}}",361583.7156999997,16.039443242810304,1.1885407543071653,0.6237623762376238,-0.4331748990835445,101,3580.036789108908,0.5500387005951675,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5740740740740741, 'avg_pnl': 5524.0660870370275, 'total_pnl': 298299.5686999995, 'contribution': 0.8249806497024161}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6808510638297872, 'avg_pnl': 1346.4712127659604, 'total_pnl': 63284.14700000014, 'contribution': 0.17501935029758364}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",381631.9822999997,19.774404848947576,1.2529580588005664,0.6534653465346535,-0.4244373426351766,101,3778.5344782178186,0.523157318358746,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 5925.34070925925, 'total_pnl': 319968.3982999995, 'contribution': 0.8384213408206269}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6808510638297872, 'avg_pnl': 1311.991148936173, 'total_pnl': 61663.58400000013, 'contribution': 0.16157865917937295}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.4, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.5, 'stop_mult': 1.4, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.4}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}}",377195.0222999997,18.8236091277771,1.2371068909967313,0.66,-0.4014084194851818,100,3771.950222999997,0.5200457346014148,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 5867.3183944444345, 'total_pnl': 316835.19329999946, 'contribution': 0.8399771326992925}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6956521739130435, 'avg_pnl': 1312.170195652178, 'total_pnl': 60359.829000000194, 'contribution': 0.16002286730070733}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 2.5, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",373504.3222999997,17.771641598797874,1.2124335129674042,0.6767676767676768,-0.43071644997295655,99,3772.7709323232293,0.530147445793027,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6538461538461539, 'avg_pnl': 5997.087948076913, 'total_pnl': 311848.57329999947, 'contribution': 0.8349262771034864}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.7021276595744681, 'avg_pnl': 1311.8244468085147, 'total_pnl': 61655.74900000019, 'contribution': 0.16507372289651343}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.0, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.0, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.0}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}}",355160.1806999998,14.979948005949405,1.1674232464021213,0.6138613861386139,-0.43317489908354473,101,3516.4374326732654,0.525760460454683,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5740740740740741, 'avg_pnl': 5505.770531481474, 'total_pnl': 297311.6086999996, 'contribution': 0.8371197697726583}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6595744680851063, 'avg_pnl': 1230.8206808510672, 'total_pnl': 57848.57200000016, 'contribution': 0.16288023022734147}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",377923.2272999997,19.008120615922753,1.2404300563213417,0.6435643564356436,-0.4244373426351765,101,3741.814131683165,0.5067015987032466,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 5925.34070925925, 'total_pnl': 319968.3982999995, 'contribution': 0.8466492006483767}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.6595744680851063, 'avg_pnl': 1233.0814680851101, 'total_pnl': 57954.82900000017, 'contribution': 0.1533507993516233}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.4, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.4, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.4}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.4}}",373184.7422999997,18.03504329809069,1.223605772780307,0.65,-0.4014084194851818,100,3731.847422999997,0.5019927805874836,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.6296296296296297, 'avg_pnl': 5867.3183944444345, 'total_pnl': 316835.19329999946, 'contribution': 0.8490036097062581}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6739130434782609, 'avg_pnl': 1224.9901956521785, 'total_pnl': 56349.54900000021, 'contribution': 0.15099639029374182}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 2.5, 'stop_mult': 1.6, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 3.0, 'stop_mult': 1.6, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.6}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.6}}",372965.62229999964,17.673606145169256,1.2107542509572964,0.673469387755102,-0.4307164499729564,98,3805.771656122445,0.5277355624526695,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.6538461538461539, 'avg_pnl': 5997.087948076913, 'total_pnl': 311848.57329999947, 'contribution': 0.8361322187736652}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.6956521739130435, 'avg_pnl': 1328.631500000003, 'total_pnl': 61117.04900000014, 'contribution': 0.16386778122633475}}"
50,9,20,2,1.0,2.5,0.025,36,30,55,75,"{'bear_high_vol': {'position_scale': 2.0, 'reward_risk': 3.0, 'stop_mult': 1.0, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.25, 'reward_risk': 1.5, 'stop_mult': 1.0, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.0}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.0}}",332793.58529999916,11.050726211599343,1.0684163411897087,0.6153846153846154,-0.46897337955110696,104,3199.9383201922997,0.45207253897150057,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6, 'avg_pnl': 5288.1731509090805, 'total_pnl': 290849.5232999994, 'contribution': 0.8739637305142497}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6326530612244898, 'avg_pnl': 856.0012653061166, 'total_pnl': 41944.061999999714, 'contribution': 0.12603626948575028}}"
