VWAP Window,Min Stop Dollars,Max Stop Dollars,Risk Per Trade,Max Hold Hours,mfi_entry,bear_exit,bull_exit,MFI Period,Regime Window,ATR Period,regime_params,total_pnl,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,avg_trade_pnl,signal_quality,regime_contribution
50,0.5,2.0,0.01,24,30,55,75,7,30,1.0,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",314261.151599998,-2.162173786185759,0.39495363899768854,0.575,-1.654956098532348,120,2618.8429299999834,0.8300000000000001,"{'bear_high_vol': {'trades': 72, 'win_rate': 0.6388888888888888, 'avg_pnl': 4332.014822222194, 'total_pnl': 311905.067199998, 'contribution': 0.9925027818805969}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.4791666666666667, 'avg_pnl': 49.08509166666688, 'total_pnl': 2356.08440000001, 'contribution': 0.007497218119403166}}"
50,0.5,2.0,0.01,24,30,55,75,7,30,1.5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",314261.151599998,-2.162173786185759,0.39495363899768854,0.575,-1.654956098532348,120,2618.8429299999834,0.8300000000000001,"{'bear_high_vol': {'trades': 72, 'win_rate': 0.6388888888888888, 'avg_pnl': 4332.014822222194, 'total_pnl': 311905.067199998, 'contribution': 0.9925027818805969}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.4791666666666667, 'avg_pnl': 49.08509166666688, 'total_pnl': 2356.08440000001, 'contribution': 0.007497218119403166}}"
50,0.5,2.0,0.01,24,30,55,75,9,15,2.0,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",89462.52899999986,1.1949594562836676,0.8597843635993476,0.5434782608695652,-0.1732822918309126,92,972.4187934782594,0.79035882173913,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.5576923076923077, 'avg_pnl': 1656.667301923069, 'total_pnl': 86146.69969999959, 'contribution': 0.9629361103797962}, 'bull_high_vol': {'trades': 40, 'win_rate': 0.525, 'avg_pnl': 82.89573250000674, 'total_pnl': 3315.8293000002695, 'contribution': 0.037063889620203724}}"
50,0.5,2.0,0.01,24,30,55,75,9,15,1.0,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",518891.67589999904,9.153561923441364,0.6551585432517716,0.532608695652174,-0.6187989665406988,92,5640.126911956511,0.7970434782608696,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.5283018867924528, 'avg_pnl': 9727.061454716957, 'total_pnl': 515534.25709999877, 'contribution': 0.9935296344961075}, 'bull_high_vol': {'trades': 39, 'win_rate': 0.5384615384615384, 'avg_pnl': 86.08766153846581, 'total_pnl': 3357.418800000167, 'contribution': 0.006470365503892203}}"
50,0.5,2.0,0.01,24,30,55,75,9,15,1.5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",518891.67589999904,9.153561923441364,0.6551585432517716,0.532608695652174,-0.6187989665406988,92,5640.126911956511,0.7970434782608696,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.5283018867924528, 'avg_pnl': 9727.061454716957, 'total_pnl': 515534.25709999877, 'contribution': 0.9935296344961075}, 'bull_high_vol': {'trades': 39, 'win_rate': 0.5384615384615384, 'avg_pnl': 86.08766153846581, 'total_pnl': 3357.418800000167, 'contribution': 0.006470365503892203}}"
50,0.5,2.0,0.01,24,30,55,75,9,20,2.0,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",117568.13199999987,1.8851019959648343,1.0996972248092838,0.6057692307692307,-0.13792047149082942,104,1130.4628076923063,0.8423076923076924,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6, 'avg_pnl': 1922.1114309090897, 'total_pnl': 105716.12869999993, 'contribution': 0.899190340967568}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6122448979591837, 'avg_pnl': 241.87761836734583, 'total_pnl': 11852.003299999946, 'contribution': 0.10080965903243201}}"
50,0.5,2.0,0.01,24,30,55,75,9,20,1.0,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",491826.38019999757,-7.2525380921020455,0.5989617103603686,0.5922330097087378,-2.1211940144442547,103,4775.013399999976,0.8368932038834951,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.5818181818181818, 'avg_pnl': 8551.244307272686, 'total_pnl': 470318.4368999977, 'contribution': 0.9562692361250451}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6041666666666666, 'avg_pnl': 448.0821520833303, 'total_pnl': 21507.943299999853, 'contribution': 0.04373076387495483}}"
50,0.5,2.0,0.01,24,30,55,75,9,20,1.5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",491826.38019999757,-7.2525380921020455,0.5989617103603686,0.5922330097087378,-2.1211940144442547,103,4775.013399999976,0.8368932038834951,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.5818181818181818, 'avg_pnl': 8551.244307272686, 'total_pnl': 470318.4368999977, 'contribution': 0.9562692361250451}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6041666666666666, 'avg_pnl': 448.0821520833303, 'total_pnl': 21507.943299999853, 'contribution': 0.04373076387495483}}"
50,0.5,2.0,0.01,24,30,55,75,9,25,2.0,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",109270.50339999977,1.653917585026886,1.0199764531692221,0.6017699115044248,-0.17084005432261645,113,966.9956053097325,0.8275062067256629,"{'bear_high_vol': {'trades': 65, 'win_rate': 0.6, 'avg_pnl': 1546.115563076917, 'total_pnl': 100497.5115999996, 'contribution': 0.9197130833388274}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.6041666666666666, 'avg_pnl': 182.77066250000362, 'total_pnl': 8772.991800000174, 'contribution': 0.08028691666117274}}"
50,0.5,2.0,0.01,24,30,55,75,9,25,1.0,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",427451.6455999978,-3.6681504021142515,0.5149005087618133,0.5803571428571429,-1.5383210396554505,112,3816.5325499999803,0.8321428571428573,"{'bear_high_vol': {'trades': 65, 'win_rate': 0.5846153846153846, 'avg_pnl': 6505.764839999964, 'total_pnl': 422874.7145999977, 'contribution': 0.9892925175347597}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.574468085106383, 'avg_pnl': 97.38151063830028, 'total_pnl': 4576.931000000113, 'contribution': 0.010707482465240361}}"
50,0.5,2.0,0.01,24,30,55,75,9,25,1.5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",427451.6455999978,-3.6681504021142515,0.5149005087618133,0.5803571428571429,-1.5383210396554505,112,3816.5325499999803,0.8321428571428573,"{'bear_high_vol': {'trades': 65, 'win_rate': 0.5846153846153846, 'avg_pnl': 6505.764839999964, 'total_pnl': 422874.7145999977, 'contribution': 0.9892925175347597}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.574468085106383, 'avg_pnl': 97.38151063830028, 'total_pnl': 4576.931000000113, 'contribution': 0.010707482465240361}}"
50,0.5,2.0,0.01,24,30,55,75,9,30,2.0,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",78997.0431999997,0.9887919650496884,0.7814435361943468,0.5773195876288659,-0.13724274633327574,97,814.4025072164917,0.7506888379381431,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.5818181818181818, 'avg_pnl': 1342.019161818177, 'total_pnl': 73811.05389999974, 'contribution': 0.9343521087634837}, 'bull_high_vol': {'trades': 42, 'win_rate': 0.5714285714285714, 'avg_pnl': 123.47593571428446, 'total_pnl': 5185.989299999947, 'contribution': 0.06564789123651615}}"
