,params,total_trades,combined_win_rate,combined_sharpe,combined_pnl,avg_win_rate,avg_sharpe,avg_pnl
108,"{'vwap_length': 50, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",11317,0.574915973819211,0.29090021664057375,3964760.0631712764,0.5721419138423823,0.10805349232910329,92203.72239933204
113,"{'vwap_length': 50, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",10836,0.5918329637841833,0.2816768689502091,4108471.4935601703,0.5900389279549132,0.10704802734223509,95545.84868744588
225,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",10461,0.5644852659778032,0.26699719193071103,3611307.364804663,0.5614470060038846,0.16808816253704062,83983.89220475963
150,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",10695,0.5627924387048474,0.2669051019759102,3720671.5538814813,0.5588256802745686,0.1469446352598867,86527.24543910417
77,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 30, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",12159,0.5969362543238346,0.2651750313860306,4716580.484769218,0.5990193071362622,0.12704841481863574,109687.91825044688
111,"{'vwap_length': 50, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",11314,0.5733498495841444,0.2646334009868052,3644202.51095632,0.5705281800137755,0.11515714560889569,84748.89560363538
29,"{'vwap_length': 40, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",11343,0.598305683021532,0.259742484718197,3937171.220175517,0.5976168446704773,0.1390945024961847,91562.12139943059
74,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 30, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",12173,0.5974004606778546,0.2594381130568851,4578692.670949933,0.5994500567116204,0.13549199396961037,106481.22490581233
31,"{'vwap_length': 40, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",11412,0.5901754385964912,0.25522089860872066,3860014.707399888,0.5892884001238452,0.1417482040458824,89767.7838930206
27,"{'vwap_length': 40, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",11817,0.5810604777231916,0.2536909625035179,3662678.1470555062,0.5783611935439863,0.1588269905735575,85178.56155943038
194,"{'vwap_length': 60, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",10596,0.5863567649281936,0.25158909347420594,3647923.0039750696,0.584457087836459,0.09983427858490904,84835.41869709463
228,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",10459,0.5636363636363636,0.24888498320199867,3385751.344659131,0.5608108254992668,0.16236798985705214,78738.4033641658
195,"{'vwap_length': 60, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",11076,0.571945046999277,0.24793784439962124,3449428.7074361,0.5688165078716043,0.13482466284891156,80219.27226595582
151,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",10199,0.5762512266928361,0.24699206845305807,3690200.035961193,0.5759481560070732,0.0939578020438972,85818.60548746957
196,"{'vwap_length': 60, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",10670,0.5807843873146932,0.2347410789259984,3390459.6152518047,0.5794946627125918,0.08249202424642933,78847.8980291118
115,"{'vwap_length': 50, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",10904,0.5833639368343738,0.2273193502940225,3301980.6299987575,0.5820778791405554,0.08652964968958089,76790.24720927347
231,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",10459,0.563444976076555,0.221961530737276,3050532.4600575604,0.5605779881181352,0.1630089652446185,70942.61535017584
35,"{'vwap_length': 40, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",11302,0.5950398582816652,0.21861331225299493,3394670.554717896,0.5938820917631141,0.13975806370867025,78945.8268539046
148,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",10203,0.5762213066509712,0.21832450271893133,3233142.2913000104,0.5762390888372396,0.09010829001167522,75189.35561162814
30,"{'vwap_length': 40, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",11814,0.5799017115743095,0.21795320149748104,3188485.189153113,0.5769958919997903,0.16898129349957772,74150.81835239801
145,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",10209,0.5796078431372549,0.21577267666542135,3171273.0604490577,0.5796435530833595,0.08850860822362154,73750.53628951298
116,"{'vwap_length': 50, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",10812,0.5898148148148148,0.21474077282640924,3191427.32637247,0.5879136250047847,0.09667775575224506,74219.24014819699
32,"{'vwap_length': 40, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",11326,0.5957221141948029,0.20657125876970328,3170245.8426727867,0.5940957941598053,0.13675414315221504,73726.64750401827
34,"{'vwap_length': 40, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",11394,0.5884730275874187,0.19306876012873184,2956357.3760310803,0.5871832046426693,0.13009857740866734,68752.49711700188
142,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",8705,0.5694252873563218,0.18946806852452153,2581633.5709517784,0.5680509827697174,0.052371832558289255,60037.990022134385
114,"{'vwap_length': 50, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",11306,0.5716309544891093,0.16601756787703034,2329949.0842793803,0.5681763731771027,0.09446899455153694,54184.8624251019
197,"{'vwap_length': 60, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",10578,0.5848949460533788,0.16369295026286207,2416478.0699775945,0.5827791221770144,0.08119144149003685,56197.16441808364
33,"{'vwap_length': 40, 'mfi_length': 9, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",11806,0.5789384432762421,0.16138588194856282,2388752.5054696277,0.5757352078734139,0.158534340261866,55552.38384813094
152,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",10083,0.5852690093309509,0.15584740153038792,2432644.4896604717,0.5860332535484326,0.07919776882983535,56573.127666522596
136,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",8709,0.5728400735294118,0.15357956913929055,2058143.8644864957,0.571448253495451,0.05357207058269625,47863.81080201151
143,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",8611,0.5798280269579363,0.13227589650016885,1865284.228729683,0.5815882114052902,0.03759788913615123,43378.70299371351
149,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",10093,0.5862752875842919,0.13193630476029847,2042823.2071439829,0.587280090219451,0.07608220288794333,47507.5164452089
139,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",8707,0.569754079521949,0.12987943698162452,1756472.0477224516,0.5683263017804115,0.04641368440898267,40848.187156336084
135,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",9061,0.5633833922261484,0.12709762932636054,1560875.1546752977,0.5602270456359068,0.07191772720638177,36299.42220175109
216,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",8879,0.5627676357899482,0.12065827619798412,1448925.7408674539,0.5597544803350449,0.0858986462201225,33695.947462033786
146,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",10105,0.5877575277337559,0.11619342180188988,1777887.1216575122,0.5891461047586357,0.07698401788798927,41346.21213157011
63,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",11129,0.5692446043165468,0.11485502892443791,1648090.7384199502,0.5650165752672738,0.18178778669543313,38327.69159116161
66,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",11129,0.568884892086331,0.09783088914559,1411821.3160731886,0.5648225394987775,0.18012004376808957,32833.05386216722
138,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",9061,0.5622791519434629,0.09713397630804493,1201971.6345297652,0.5593361216177934,0.06695494338444333,27952.8287099945
219,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",8879,0.5614153707459996,0.09412290522702829,1140004.7207219184,0.5586277935284998,0.0802454382506216,26511.7376912074
232,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",9959,0.5718592964824121,0.09320228066386206,1382104.214303074,0.572080394237319,0.052856965326242226,32141.95847216448
141,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",9061,0.5613957597173145,0.08544402712614185,1069792.749928197,0.558404123530196,0.06882511593673561,24878.901161120804
222,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",8879,0.5605138607167005,0.07949831906578309,974075.8361203497,0.5576736651066432,0.08150657908214085,22652.926421403477
69,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",11129,0.568705035971223,0.07274264620707423,1060673.816073187,0.564592723525675,0.18055271216498958,24666.8329319346
229,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",9963,0.5716294956801286,0.07236265029244085,1065261.46964189,0.5721189825731768,0.05212239449163755,24773.522549811383
226,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",9969,0.5763052208835341,0.07071569781029059,1032644.6633063718,0.5767499638638393,0.05402338728344013,24014.992169915673
223,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",8521,0.5641146077970879,0.0635998592150673,852447.7082267011,0.5626094193874605,0.005371010639137531,19824.365307597705
137,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",8627,0.5826954302945953,0.0585911508588545,812511.6297735795,0.5838160248848594,0.04148855582183824,18895.61929706001
224,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",8417,0.572753209700428,0.05721266750777037,788013.0576398626,0.5745912738750169,0.0028213246718566012,18325.885061392204
217,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",8525,0.5683098591549296,0.04736730844633131,623836.8786618563,0.5668201029530414,0.016039599770483123,14507.834387485062
233,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",9835,0.579279462650112,0.045830480133326953,705372.3890671907,0.5804467885388569,0.049014059288652934,16404.009048074204
140,"{'vwap_length': 50, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",8619,0.5809147898769446,0.044487802373170494,622486.6676450535,0.5824241788923338,0.029237864167127887,14476.434131280294
61,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",9081,0.5707360070515646,0.03586754269279226,513748.69179121463,0.5694563368171853,0.07732176994193793,11947.643995144503
220,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",8523,0.5642169523362291,0.020775423473458992,276358.68499737314,0.5626407916825108,0.0033028023997947156,6426.946162729612
70,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",10627,0.5786400452062536,0.011544959222185557,181559.47435596504,0.5777405344795671,0.09715123961025852,4222.313357115457
62,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",8985,0.5815144766146993,0.011467733308076659,168940.53295996296,0.5828920056076021,0.06664608456227578,3928.849603720178
230,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",9845,0.5807238714924766,0.0033109535979858338,50861.106550702825,0.5823843974499486,0.042721585532040425,1182.816431411707
55,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",9087,0.5741026205681568,0.001498129191288127,21130.5720746062,0.5728011251633981,0.08142146964013826,491.4086528978176
227,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",9863,0.583925309518977,-0.004692915897984411,-71212.55442033242,0.585898795804974,0.0477267420798247,-1656.1059167519127
64,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",10639,0.5817497648165569,-0.009784453338077813,-151843.41440749355,0.581192019621693,0.09768407365761277,-3531.242195523093
67,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",10631,0.5784221427226511,-0.012604991382972388,-196856.203019751,0.5778601068956285,0.09277958368346284,-4578.0512330174515
218,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",8439,0.576950438700498,-0.015519686471250816,-211168.1644158021,0.5781249526853606,0.010699429389261,-4910.887544553509
58,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 24, 'profit_target': 0.02, 'stop_loss': 0.02}",9083,0.5708305794227804,-0.02499358495217286,-355700.7641526471,0.5694721072422685,0.06924486806275387,-8272.110794247621
221,"{'vwap_length': 60, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",8425,0.5738717339667458,-0.04073489392439569,-559432.0034447666,0.5754790338165077,-0.007551374866444763,-13010.046591738743
54,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",9443,0.5668573850392032,-0.044244356097597366,-571666.2642964172,0.5633329736743864,0.10848386699867958,-13294.564285963215
71,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",10513,0.5883472962680883,-0.05915723875951406,-964294.88855391,0.588337883968458,0.07973061776278208,-22425.462524509578
56,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",9003,0.5847966214714381,-0.0632960997280984,-917805.4792474655,0.5856838493806342,0.0728877199412873,-21344.313470871275
57,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",9443,0.5660097478279297,-0.07020602740871085,-914579.2342581763,0.5627149424751937,0.10777571690149125,-21269.284517631986
60,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 80, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 16, 'profit_target': 0.02, 'stop_loss': 0.02}",9443,0.5653740199194744,-0.07826703129820885,-1030351.7342581775,0.562041164597522,0.11047995791117575,-23961.668238562248
59,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 20, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",8993,0.5825545171339563,-0.08518432376631233,-1246032.4608391994,0.5838654037781512,0.05824599228389825,-28977.499089283694
68,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 75, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",10523,0.5894997146661594,-0.08724524588766988,-1411944.1037849379,0.5898909192482802,0.07823469116940503,-32835.909390347384
65,"{'vwap_length': 40, 'mfi_length': 11, 'mfi_oversold': 25, 'mfi_overbought': 70, 'regime_window': 20, 'vol_percentile': 67, 'size_factor': 1.0, 'max_position': 0.25, 'max_hold_hours': 32, 'profit_target': 0.02, 'stop_loss': 0.02}",10537,0.5911854103343465,-0.08810957244365474,-1410710.6698081996,0.5918739425009756,0.08518805832451365,-32807.22487926047
