timestamp,open,high,low,close,volume,MACD_line,Signal_line,MACD_hist,RSI,BB_mid,BB_upper,BB_lower,stoch_k,stoch_d,donchian_high,donchian_low
2023-12-28 11:45:00+00:00,476.85,477.01,476.85,477.0,1361.0,0.19318794921559856,0.23438745473396455,-0.041199505518365986,57.87768784891245,476.88550000000004,477.30983725415496,476.4611627458451,50.74884083308935,60.18134871717209,477.21,476.43
2023-12-28 12:00:00+00:00,476.97,477.03,476.93,477.03,26878.0,0.18486048137663147,0.22448206006249796,-0.03962157868586649,58.650059534213256,476.9075000000001,477.31251461961995,476.5024853803802,48.98914982153757,53.301547837489466,477.21,476.5
2023-12-28 12:15:00+00:00,477.05,477.19,477.05,477.16,11694.0,0.18659981020505256,0.2169056100910089,-0.03030579988595633,61.9094622780133,476.93700000000007,477.32405908701736,476.5499409129828,67.4364432688327,55.72481130781987,477.21,476.5
2023-12-28 12:30:00+00:00,477.16,477.23,477.13,477.15,16733.0,0.18503831786028968,0.21053215164486505,-0.02549383378457537,61.50782424270615,476.967,477.31920209509605,476.6147979049039,75.30934824985057,63.91164711340695,477.23,476.54
2023-12-28 12:45:00+00:00,477.19,477.19,477.05,477.05,95487.0,0.17372901966581367,0.2031715252490548,-0.02944250558324113,57.49117705755883,476.992,477.2856951516553,476.6983048483447,72.5633528265099,71.76971478173107,477.23,476.5601
2023-12-28 13:00:00+00:00,476.96,477.58,476.94,476.99,125346.0,0.15810231572817202,0.19415768334487826,-0.036055367616706246,55.163508525638186,477.00649999999996,477.266157669372,476.74684233062794,50.252343186729206,66.0416814210299,477.58,476.69
2023-12-28 13:15:00+00:00,476.99,477.24,476.99,477.11,44873.0,0.1536300853982766,0.18605216375555794,-0.032422078357281336,58.75980375773171,477.0255,477.25367121918356,476.7973287808165,35.80869983177035,52.87479861500315,477.58,476.7399
2023-12-28 13:30:00+00:00,477.14,477.25,477.02,477.16,28976.0,0.15236403502132134,0.17931453800871064,-0.026950502987389297,60.19252528302914,477.0455,477.2438590577463,476.8471409422537,32.4200913242017,39.49371144756709,477.58,476.75
2023-12-28 13:45:00+00:00,477.13,477.13,476.65,476.65,107102.0,0.10895201224707307,0.16524203285638311,-0.05629002060931004,43.566772856865434,477.033,477.2921565265698,476.77384347343025,26.02739726027504,31.41872947208236,477.58,476.65
2023-12-28 14:00:00+00:00,476.72,476.79,476.6,476.74,57831.0,0.08087761249811365,0.14836914878472923,-0.06749153628661558,46.381340644911546,477.02,477.3103355590393,476.7296644409607,18.91715590345785,25.788214829311528,477.58,476.6
2023-12-28 14:15:00+00:00,476.79,476.95,476.71,476.84,44503.0,0.06593752594267244,0.1318828242163179,-0.06594529827364545,49.40101956117242,477.012,477.31326749785484,476.71073250214516,12.925170068025631,19.289907743919507,477.58,476.6
2023-12-28 14:30:00+00:00,476.85,477.385,476.81,476.86,2322084.0,0.05507634672187578,0.11652152871742948,-0.061445181995553697,50.00742764016522,477.0,477.3055969137357,476.6944030862643,21.76870748299166,17.870344484825043,477.58,476.6
2023-12-28 14:45:00+00:00,476.86,477.28,476.8,477.19,1110176.0,0.07226401147221395,0.10767002526838637,-0.03540601379617242,58.78454555786143,477.0095,477.32668996466595,476.69231003533406,37.074829931971465,23.92290249432958,477.58,476.6
2023-12-28 15:00:00+00:00,477.18,477.2,476.805,476.92,1289085.0,0.0633681475418939,0.0988096497230879,-0.03544150218119399,50.90908048632178,476.9955,477.30181768854635,476.68918231145364,39.79591836734712,32.87981859410341,477.58,476.6
2023-12-28 15:15:00+00:00,476.925,477.3,476.9,477.2687,1275706.0,0.0834928336644225,0.09574628651135482,-0.012253452846932314,58.61955442895978,476.99893499999996,477.3162517122849,476.681618287715,53.6972789115657,43.522675736961425,477.58,476.6
2023-12-28 15:30:00+00:00,477.27,477.42,477.15,477.24,1615166.0,0.0960190939180734,0.09580084799269854,0.000218245925374852,57.81467170904809,477.0109350000001,477.3460730565498,476.67579694345034,55.397959183675,49.630385487529274,477.58,476.6
2023-12-28 15:45:00+00:00,477.24,477.5,476.955,477.08,1541349.0,0.09197534803223562,0.09503574800060596,-0.0030603999683703476,53.41166847407512,477.01893500000006,477.3525685858086,476.6853014141915,60.84013605442243,56.64512471655437,477.58,476.6
2023-12-28 16:00:00+00:00,477.08,477.14,476.76,476.99,1177583.0,0.08057953176233923,0.09214450475295262,-0.01156497299061339,51.05625525080958,477.013435,477.34506247188045,476.6818075281196,51.36054421768686,55.86621315192809,477.58,476.6
2023-12-28 16:15:00+00:00,476.99,477.0099,476.59,476.8593,1211865.0,0.060306689593460305,0.08577694172105416,-0.02547025212759385,47.76218460793925,477.00690000000003,477.3455487016932,476.66825129830687,38.65917680203472,50.28661902471467,477.58,476.59
2023-12-28 16:30:00+00:00,476.88,477.04,476.71,476.9709,1119955.0,0.052638717072682084,0.07914929679137975,-0.026510579718697663,50.68776430689196,477.01294500000006,477.34403300849476,476.68185699150536,36.285027142170954,42.10158272063084,477.58,476.59
2023-12-28 16:45:00+00:00,476.98,477.07,476.8294,476.8601,773371.0,0.03719242843590109,0.07075792312028402,-0.03356549468438293,47.8240261150994,477.00595000000004,477.34402721011713,476.66787278988295,32.91349391349504,35.95256595256691,477.58,476.59
2023-12-28 17:00:00+00:00,476.86,477.19,476.78,476.96,1067059.0,0.032636020775328234,0.06313354265129287,-0.030497521875964634,50.53744671415243,477.00244999999995,477.34092800208475,476.66397199791516,37.39926739926692,35.532596151644306,477.58,476.59
2023-12-28 17:15:00+00:00,476.955,477.09,476.88,476.905,809606.0,0.024306800861495503,0.055368194293333395,-0.03106139343183789,49.02579046786547,476.98969999999997,477.3223506623449,476.65704933765505,34.9853479853476,35.09936976603652,477.58,476.59
2023-12-28 17:30:00+00:00,476.9,477.21,476.86,477.1918,2143618.0,0.04038269066279554,0.05237109356722583,-0.01198840290443029,56.35670879808394,476.9917899999999,477.3291728554602,476.6544071445397,47.13553113553086,39.84004884004846,477.58,476.59
2023-12-28 17:45:00+00:00,477.2,477.41,477.04,477.2791,889088.0,0.059481661980953504,0.053793207249971366,0.0056884547309821384,58.321600829263616,477.00324500000005,477.36371646014567,476.64277353985443,58.824175824177,46.981684981685156,477.58,476.59
2023-12-28 18:00:00+00:00,477.27,477.33,476.43,476.896,3441236.0,0.04320670603965482,0.051675907007908056,-0.008469200968253238,48.08970903921286,476.99854500000004,477.36218093983194,476.6349090601681,61.802848242102506,55.920851733936786,477.5,476.43
2023-12-28 18:15:00+00:00,476.89,477.225,476.88,477.04,1888502.0,0.04145046755530757,0.04963081911738797,-0.008180351562080398,51.5317709496245,476.995045,477.3554976421928,476.6345923578072,58.76200746294419,59.79634384307457,477.5,476.43
2023-12-28 18:30:00+00:00,477.0382,477.55,476.98,477.08,1478937.0,0.04279301042299721,0.04826325737850982,-0.005470246955512605,52.47447275868679,476.99104500000004,477.3455160542716,476.63657394572846,52.865487316422026,57.81011434048958,477.55,476.43
2023-12-28 18:45:00+00:00,477.09,477.22,476.9197,477.0199,1100759.0,0.038562888619367186,0.046323183626681294,-0.007760295007314108,50.87341412401349,477.00954,477.32560655794816,476.69347344205187,55.904900979082946,55.844131919483054,477.55,476.43
2023-12-28 19:00:00+00:00,477.02,477.405,476.9999,477.2801,1272461.0,0.055565922663561196,0.04817173143405728,0.007394191229503917,56.991689738872076,477.03654500000005,477.34790241165103,476.72518758834906,62.20238095237996,56.99092308262831,477.55,476.43
2023-12-28 19:15:00+00:00,477.28,477.42,477.169,477.35,3265759.0,0.07383022657103311,0.05330343046145245,0.020526796109580657,58.48739827949758,477.062045,477.3887834047803,476.7353065952197,70.23809523809537,62.78179238985276,477.55,476.43
2023-12-28 19:30:00+00:00,477.36,477.5,477.16,477.25,3073419.0,0.07932128830401552,0.05850700202996507,0.020814286274050457,55.513015095853206,477.081545,477.40403541748384,476.75905458251617,77.08630952380942,69.84226190476157,477.55,476.43
2023-12-28 19:45:00+00:00,477.25,477.33,477.075,477.195,3755521.0,0.0783319915044558,0.062471999924863214,0.015859991579592586,53.88975469684497,477.08179499999994,477.40464697178373,476.75894302821615,74.553571428571,73.95932539682525,477.55,476.43
2023-12-28 20:00:00+00:00,477.2,477.21,476.62,476.8895,2588490.0,0.052293858781013114,0.0604363716960932,-0.008142512915080086,45.866946413124055,477.08027000000004,477.4066091397087,476.7539308602914,60.848214285713176,70.82936507936454,477.55,476.43
2023-12-28 20:15:00+00:00,476.88,477.17,476.64,476.9,1450247.0,0.03213527777234049,0.05477615291134266,-0.022640875139002176,46.16360637406867,477.0618350000001,477.3849957993107,476.7386742006895,50.431547619045865,61.94444444444335,477.55,476.43
2023-12-28 20:30:00+00:00,476.9,477.345,476.8952,477.305,2556479.0,0.04828299603877895,0.05347752153682993,-0.005194525498050981,56.146399528079606,477.065085,477.3969795569724,476.73319044302764,53.70535714285578,54.99503968253827,477.55,476.43
2023-12-28 20:45:00+00:00,477.29,477.31,476.26,476.68,13811380.0,0.01052655882824638,0.044887328995113225,-0.034360770166866846,42.91990999097735,477.0450849999999,477.4187720307461,476.67139796925375,50.882475083055674,51.67312661498577,477.55,476.26
2023-12-28 21:00:00+00:00,476.68,476.91,476.463,476.81,15707211.0,-0.008804285810469992,0.034149006033996586,-0.04295329184446658,45.78094169055302,477.036085,477.42376638994,476.64840361006003,51.106266149871004,51.898032791927484,477.55,476.26
2023-12-28 21:15:00+00:00,476.82,477.0,476.69,476.95,2209614.0,-0.012681109549475877,0.024782982917302094,-0.03746409246677797,48.759594889911675,477.04061999999993,477.42165914759573,476.65958085240413,42.89405684754519,48.29426602682395,477.55,476.26
2023-12-28 21:30:00+00:00,476.94,476.94,476.84,476.85,202429.0,-0.02355120097405461,0.015116146139030756,-0.038667347113085365,46.78258503219061,477.03457499999996,477.4240147372481,476.6451352627518,47.28682170542666,47.09571490094762,477.55,476.26
2023-12-28 21:45:00+00:00,476.84,476.87,476.76,476.81,86176.0,-0.034990147805558536,0.005094887350112897,-0.04008503515567143,45.979507027247735,477.0320699999999,477.42684311858636,476.6372968814135,47.28682170542666,45.8225667527995,477.55,476.26
2023-12-28 22:00:00+00:00,476.77,476.82,476.75,476.8,3704.0,-0.04435125831116693,-0.004794341782143069,-0.039556916529023864,45.76798286679107,477.02407000000005,477.43128131770095,476.61685868229915,43.97349337334443,46.18237892806591,477.55,476.26
2023-12-28 22:15:00+00:00,476.82,476.88,476.69,476.69,228324.0,-0.05995496302853098,-0.01582646603142065,-0.04412849699711033,43.40266540099588,477.0133199999999,477.4444174665719,476.5822225334279,40.28715512211447,43.84915673362852,477.55,476.26
2023-12-28 22:30:00+00:00,476.83,476.88,476.83,476.88,3482.0,-0.05634014520848041,-0.023929201866832603,-0.032410943341647805,48.36636996068803,476.99773000000005,477.424177262613,476.5712827373871,42.74193548387151,42.3341946597768,477.55,476.26
2023-12-28 22:45:00+00:00,476.79,476.85,476.79,476.85,1786.0,-0.05525913244110825,-0.030195187981687736,-0.025063944459420513,47.65568520341467,476.976275,477.3859657068311,476.5665842931689,44.086021505377175,42.37170403712105,477.55,476.26
2023-12-28 23:00:00+00:00,476.82,476.95,476.78,476.88,10328.0,-0.05138928902005091,-0.03443400818936038,-0.016955280830690533,48.47108239371425,476.975475,477.38588756713676,476.5650624328633,51.5745007680494,46.134152585766024,477.55,476.26
2023-12-28 23:15:00+00:00,476.92,476.99,476.92,476.99,9114.0,-0.03899679871557282,-0.035346566294602866,-0.0036502324209699566,51.45702978315695,476.97297499999996,477.3823404286956,476.5636095713043,57.334869431643675,50.99846390169008,477.55,476.26
2023-12-28 23:30:00+00:00,476.98,477.05,476.96,477.0498,3693.0,-0.0240728043320928,-0.03309181390210085,0.00901900957000805,53.04983062671594,476.97146499999997,477.3793884668939,476.56354153310605,65.7388632872493,58.21607782898079,477.5,476.26
2023-12-28 23:45:00+00:00,476.99,477.05,476.98,477.03,7631.0,-0.013685369366953637,-0.02921052499507141,0.015525155628117772,52.436328467172636,476.97197000000006,477.380170848913,476.5637691510871,70.34715821812402,64.47363031233898,477.5,476.26
2023-12-29 00:00:00+00:00,476.96,477.03,476.96,476.97,6180.0,-0.010177431780391544,-0.025403906352135436,0.015226474571743892,50.529346784120044,476.95646500000004,477.33807774542964,476.57485225457043,70.45980542754654,68.84860897763996,477.5,476.26
2023-12-29 00:15:00+00:00,476.98,476.99,476.95,476.98,2768.0,-0.006515344705121606,-0.02162619402273267,0.015110849317611065,50.85017287080319,476.93796499999996,477.2721800160421,476.6037499839578,75.5539156550311,72.12029310023388,477.5,476.26
2023-12-29 00:30:00+00:00,476.99,477.01,476.96,476.96,4527.0,-0.005167380817567846,-0.01833443138169971,0.013167050564131862,50.149678163280264,476.923465,477.22416179273085,476.6227682072692,76.8980016765352,74.30390758637094,477.345,476.26
2023-12-29 00:45:00+00:00,476.99,477.05,476.99,477.05,14867.0,0.003127090955501899,-0.014042126914259387,0.017169217869761284,53.26936704618871,476.916215,477.19558148840343,476.6368485115966,87.69165247018508,80.04785660058378,477.345,476.26
2023-12-29 09:00:00+00:00,477.4,477.46,477.37,477.37,2960.0,0.035117037889335734,-0.004210293953540363,0.039327331842876095,62.30266138998437,476.94024,477.28493815567685,476.5955418443232,87.77056277056113,84.12007230576046,477.46,476.26
2023-12-29 09:15:00+00:00,477.34,477.34,477.34,477.34,100.0,0.05738703006954893,0.008109170851077496,0.04927785921847143,61.1100119014638,476.96224,477.3496439610707,476.57483603892933,90.90909090909157,88.79043538327926,477.46,476.26
2023-12-29 09:30:00+00:00,477.32,477.32,477.24,477.28,2970.0,0.06939472160593141,0.020366281002048278,0.04902844060388313,58.69017384591307,476.9609899999999,477.34387226526337,476.5781077347365,83.1168831168833,87.26551226551199,477.46,476.26
2023-12-29 09:45:00+00:00,477.14,477.17,477.11,477.11,13893.0,0.06445038054062024,0.02918310090976267,0.03526727963085757,52.36337640031838,476.98249000000004,477.34677676905136,476.6182032309487,69.85612426789001,81.29403276462162,477.46,476.463
2023-12-29 10:00:00+00:00,477.12,477.18,477.07,477.13,12607.0,0.061437573375087595,0.03563399540282766,0.025803577972259933,53.005226850095184,476.99848999999995,477.35896758905517,476.6380124109447,58.874458874461176,70.61582208641148,477.46,476.69
2023-12-29 10:15:00+00:00,477.22,477.22,476.97,477.01,3661.0,0.04880431906161675,0.03826806013458548,0.010536258927031271,48.76007547625377,477.00149,477.36126643292016,476.6417135670798,44.60784313725846,57.77947542653655,477.46,476.69
2023-12-29 10:30:00+00:00,477.0,477.18,477.0,477.13,1620.0,0.04792294523696228,0.040199037155060846,0.007723908081901432,52.828608577129266,477.01549000000006,477.3722240858406,476.6587559141595,41.394335511983904,48.292212507901176,477.46,476.69
2023-12-29 10:45:00+00:00,477.18,477.23,477.18,477.23,1177.0,0.054663487736263505,0.04309192727130138,0.011571560464962126,55.966352324681324,477.0364900000001,477.39173628610297,476.6812437138972,42.53812636165842,42.84676833696693,477.46,476.69
2023-12-29 11:00:00+00:00,477.1,477.18,477.1,477.18,1822.0,0.05533298983419854,0.045540139783880815,0.009792850050317728,54.03110135460681,477.05549,477.3978954961444,476.71308450385567,46.29629629629962,43.409586056647306,477.46,476.69
2023-12-29 11:15:00+00:00,477.13,477.22,477.12,477.17,2409.0,0.05442923233448482,0.047317958294001615,0.007111274040483208,53.631666222380154,477.0794900000001,477.3785787345894,476.7804012654108,47.71241830065935,45.51561365287245,477.46,476.78
2023-12-29 11:30:00+00:00,477.1,477.3,477.1,477.3,1771.0,0.06347125443772939,0.05054861752274717,0.012922636914982216,57.9805775692714,477.10049,477.39958169092307,476.8013983090769,52.2875816993518,48.76543209877025,477.46,476.78
2023-12-29 11:45:00+00:00,477.33,477.36,477.2,477.26,4562.0,0.06664125745948013,0.05376714551009376,0.012874111949386369,56.23294076164424,477.12099,477.40353797003104,476.838442029969,57.254901960789006,52.41830065360005,477.46,476.78
2023-12-29 12:00:00+00:00,477.19,477.24,476.79,476.79,34418.0,0.03087255603821859,0.04918822761571873,-0.018315671577500137,40.70693871530012,477.11649,477.4174644308081,476.8155155691919,42.87581699346671,50.806100217869165,477.46,476.79
2023-12-29 12:15:00+00:00,476.851,476.99,476.83,476.83,7240.0,0.0056877038587686,0.04048812286432871,-0.03480041900556011,42.17034942167763,477.10848999999996,477.4313321279499,476.78564787205005,21.99004975124285,40.70692290183285,477.46,476.79
2023-12-29 12:30:00+00:00,476.88,476.9,476.54,476.72,23260.0,-0.022883763847175942,0.02781374552202778,-0.050697509369203725,39.29792043426807,477.092,477.4582383463212,476.7257616536788,9.30712292197414,24.72432988889456,477.46,476.54
2023-12-29 12:45:00+00:00,476.74,476.74,476.62,476.7,16830.0,-0.04660347485497596,0.012930301446627032,-0.05953377630160299,38.78069522316522,477.0754999999999,477.4811171386396,476.66988286136024,15.811187962623306,15.702786878613429,477.46,476.54
2023-12-29 13:00:00+00:00,477.0,477.63,476.56,476.72,64865.0,-0.06306075869468941,-0.0022679105816362562,-0.060792848113053154,39.63629504914912,477.063,477.496740159907,476.62925984009297,19.325725367344848,14.814678750647426,477.63,476.54
2023-12-29 13:15:00+00:00,476.66,476.74,476.48,476.73,31116.0,-0.07443828012242193,-0.01670198448979339,-0.05773629563262854,40.087170729613554,477.0505,477.50806679121354,476.59293320878646,19.25502900820715,18.13064744605843,477.63,476.48
2023-12-29 13:30:00+00:00,476.75,476.83,476.69,476.73,33982.0,-0.0825039931484639,-0.029862386221527495,-0.05264160692693641,40.087170729613554,477.03899999999993,477.51723799404454,476.5607620059553,19.997340779152328,19.52603171823477,477.63,476.48
2023-12-29 13:45:00+00:00,476.74,476.74,476.51,476.51,43353.0,-0.1054329250845285,-0.0449764939941277,-0.0604564310904008,33.670341372501056,477.012,477.54541402898343,476.47858597101657,15.362318840579222,18.204896209312896,477.63,476.48
2023-12-29 14:00:00+00:00,476.53,476.72,476.53,476.6,73219.0,-0.11501618600215124,-0.058984432395732415,-0.05603175360641883,38.039844885410886,476.97349999999994,477.50926408791116,476.4377359120887,11.594202898550295,15.651287506093942,477.63,476.48
