,timestamp,action,price,size,stop_loss,take_profit,regime,pnl,reason
232,2024-09-11 14:00:00,BUY,217.858,419,215.358,222.858,bull_high_vol,,
233,2024-09-11 15:00:00,SELL,221.84,419,,,bull_high_vol,1668.4579999999996,technical
234,2024-09-26 14:00:00,BUY,251.9939,562,249.4939,256.9939,bear_high_vol,,
235,2024-09-26 15:00:00,SELL,255.56,562,,,bear_high_vol,2004.1482000000033,technical
236,2024-10-01 13:00:00,BUY,256.29,723,253.79000000000002,261.29,bear_high_vol,,
237,2024-10-01 14:00:00,SELL,253.039,723,,,bear_high_vol,-2350.473000000024,stop_or_target
238,2024-10-01 15:00:00,BUY,252.53,656,250.03,257.53,bear_high_vol,,
239,2024-10-01 18:00:00,SELL,258.4903,656,,,bear_high_vol,3909.956799999993,stop_or_target
240,2024-10-02 13:00:00,BUY,242.29,329,239.79,247.29,bear_high_vol,,
241,2024-10-02 15:00:00,SELL,249.695,329,,,bear_high_vol,2436.2450000000003,stop_or_target
242,2024-10-03 12:00:00,BUY,244.84,1813,242.34,249.84,bear_high_vol,,
243,2024-10-03 13:00:00,SELL,247.0,1813,,,bear_high_vol,3916.079999999994,technical
244,2024-10-10 10:00:00,BUY,243.27,2400,241.3950946251304,247.01981074973924,bear_high_vol,,
245,2024-10-10 13:00:00,SELL,234.83,2400,,,bear_high_vol,-20255.999999999993,stop_or_target
246,2024-10-11 10:00:00,BUY,223.4,714,220.9,228.4,bear_high_vol,,
247,2024-10-11 13:00:00,SELL,218.6734,714,,,bear_high_vol,-3374.7924000000135,stop_or_target
248,2024-10-31 13:00:00,BUY,253.14,699,250.64,258.14,bear_high_vol,,
249,2024-10-31 18:00:00,SELL,250.4899,699,,,bear_high_vol,-1852.4198999999865,stop_or_target
250,2024-11-04 14:00:00,BUY,243.66,679,241.16,248.66,bear_high_vol,,
251,2024-11-04 16:00:00,SELL,245.11,679,,,bear_high_vol,984.5500000000116,stop_or_target
252,2024-11-05 10:00:00,BUY,247.7,1108,245.2,252.7,bear_high_vol,,
253,2024-11-05 14:00:00,SELL,251.2899,1108,,,bear_high_vol,3977.6092,technical
254,2024-11-26 10:00:00,BUY,340.67,751,338.17,345.67,bear_high_vol,,
255,2024-11-26 14:00:00,SELL,340.605,751,,,bear_high_vol,-48.81499999999829,technical
256,2024-12-19 11:00:00,BUY,450.39,889,447.89,455.39,bear_high_vol,,
257,2024-12-19 12:00:00,SELL,456.31,889,,,bear_high_vol,5262.880000000014,stop_or_target
