DATE TIME,NTP
2022-07-09,62.0
2022-07-10,62.0
2022-07-11,67.0
2022-07-12,69.0
2022-07-13,66.0
2022-07-14,65.0
2022-07-15,68.0
2022-07-16,70.0
2022-07-17,71.0
2022-07-18,69.0
2022-07-19,66.0
2022-07-20,68.0
2022-07-21,69.0
2022-07-22,67.0
2022-07-23,67.0
2022-07-24,65.0
2022-07-25,67.0
2022-07-26,68.0
2022-07-27,69.0
2022-07-28,69.0
2022-07-29,68.0
2022-07-30,71.0
2022-07-31,70.0
2022-08-01,67.0
2022-08-02,67.0
2022-08-03,65.0
2022-08-04,65.0
2022-08-05,62.0
2022-08-06,60.0
2022-08-07,64.0
2022-08-08,67.0
2022-08-09,66.0
2022-08-10,64.0
2022-08-11,63.0
2022-08-12,62.0
2022-08-13,63.0
2022-08-14,64.0
2022-08-15,65.0
2022-08-16,68.0
2022-08-17,72.0
2022-08-18,67.0
2022-08-19,69.0
2022-08-20,67.0
2022-08-21,67.0
2022-08-22,67.0
2022-08-23,65.0
2022-08-24,68.0
2022-08-25,68.0
2022-08-26,65.0
2022-08-27,65.0
2022-08-28,62.0
2022-08-29,64.0
2022-08-30,67.0
2022-08-31,68.0
2022-09-01,71.0
2022-09-02,73.0
2022-09-03,71.0
2022-09-04,73.0
2022-09-05,75.0
2022-09-06,73.0
2022-09-07,73.0
2022-09-08,73.0
2022-09-09,73.0
2022-09-10,62.0
2022-09-11,62.0
2022-09-12,61.0
2022-09-13,57.0
2022-09-14,52.0
2022-09-15,50.0
2022-09-16,51.0
2022-09-17,50.0
2022-09-18,50.0
2022-09-19,49.0
2022-09-20,50.0
2022-09-21,48.0
2022-09-22,47.0
2022-09-23,53.0
2022-09-24,58.0
2022-09-25,61.0
2022-09-26,64.0
2022-09-27,63.0
2022-09-28,61.0
2022-09-29,59.0
2022-09-30,57.0
2022-10-01,56.0
2022-10-02,56.0
2022-10-03,57.0
2022-10-04,58.0
2022-10-05,57.0
2022-10-06,57.0
2022-10-07,59.0
2022-10-08,58.0
2022-10-09,58.0
2022-10-10,58.0
2022-10-11,54.0
2022-10-12,58.0
2022-10-13,57.0
2022-10-14,60.0
2022-10-15,55.0
2022-10-16,52.0
2022-10-17,51.0
2022-10-18,54.0
2022-10-19,57.0
2022-10-20,56.0
2022-10-21,53.0
2022-10-22,40.0
2022-10-23,34.0
2022-10-24,38.0
2022-10-25,43.0
2022-10-26,40.0
2022-10-27,40.0
2022-10-28,42.0
2022-10-29,42.0
2022-10-30,45.0
2022-10-31,47.0
2022-11-01,31.0
2022-11-02,29.0
2022-11-03,27.0
2022-11-04,30.0
2022-11-05,40.0
2022-11-06,42.0
2022-11-07,31.0
2022-11-08,29.0
2022-11-09,26.0
2022-11-10,24.0
2022-11-11,31.0
2022-11-12,32.0
2022-11-13,30.0
2022-11-14,33.0
2022-11-15,34.0
2022-11-16,40.0
2022-11-17,39.0
2022-11-18,38.0
2022-11-19,36.0
2022-11-20,36.0
2022-11-21,38.0
2022-11-22,39.0
2022-11-23,43.0
2022-11-24,46.0
2022-11-25,44.0
2022-11-26,40.0
2022-11-27,38.0
2022-11-28,34.0
2022-11-29,31.0
2022-11-30,33.0
2022-12-01,30.0
2022-12-02,27.0
2022-12-03,33.0
2022-12-04,36.0
2022-12-05,31.0
2022-12-06,26.0
2022-12-07,27.0
2022-12-08,26.0
2022-12-09,33.0
2022-12-10,31.0
2022-12-11,25.0
2022-12-12,24.0
2022-12-13,21.0
2022-12-14,24.0
2022-12-15,34.0
2022-12-16,32.0
2022-12-17,34.0
2022-12-18,31.0
2022-12-19,32.0
2022-12-20,37.0
2022-12-21,37.0
2022-12-22,40.0
2022-12-23,42.0
2022-12-24,43.0
2022-12-25,47.0
2022-12-26,41.0
2022-12-27,34.0
2022-12-28,32.0
2022-12-29,31.0
2022-12-30,36.0
2022-12-31,34.0
2023-01-01,31.0
2023-01-02,26.0
2023-01-03,28.0
2023-01-04,33.0
2023-01-05,29.0
2023-01-06,26.0
2023-01-07,32.0
2023-01-08,31.0
2023-01-09,32.0
2023-01-10,29.0
2023-01-11,27.0
2023-01-12,39.0
2023-01-13,32.0
2023-01-14,32.0
2023-01-15,28.0
2023-01-16,
2023-01-17,
2023-01-18,22.0
2023-01-19,26.0
2023-01-20,25.0
2023-01-21,26.0
2023-01-22,27.0
2023-01-23,29.0
2023-01-24,36.0
2023-01-25,35.0
2023-01-26,38.0
2023-01-27,34.0
2023-01-28,32.0
2023-01-29,25.0
2023-01-30,28.0
2023-01-31,32.0
2023-02-01,32.0
2023-02-02,36.0
2023-02-03,37.0
2023-02-04,34.0
2023-02-05,23.0
2023-02-06,23.0
2023-02-07,37.0
2023-02-08,38.0
2023-02-09,42.0
2023-02-10,37.0
2023-02-11,28.0
2023-02-12,37.0
2023-02-13,37.0
2023-02-14,23.0
2023-02-15,23.0
2023-02-16,22.0
2023-02-17,29.0
2023-02-18,33.0
2023-02-19,36.0
2023-02-20,38.0
2023-02-21,24.0
2023-02-22,19.0
2023-02-23,19.0
2023-02-24,22.0
2023-02-25,23.0
2023-02-26,22.0
2023-02-27,24.0
2023-02-28,23.0
2023-03-01,21.0
2023-03-02,24.0
2023-03-03,28.0
2023-03-04,30.0
2023-03-05,
2023-03-06,
2023-03-07,
2023-03-08,
2023-03-09,27.0
2023-03-10,37.0
2023-03-11,40.0
2023-03-12,33.0
2023-03-13,33.0
2023-03-14,33.0
2023-03-15,38.0
2023-03-16,31.0
2023-03-17,31.0
2023-03-18,35.0
2023-03-19,32.0
2023-03-20,
2023-03-21,30.0
2023-03-22,27.0
2023-03-23,30.0
2023-03-24,27.0
2023-03-25,27.0
2023-03-26,22.0
2023-03-27,25.0
2023-03-28,30.0
2023-03-29,27.0
2023-03-30,25.0
2023-03-31,24.0
2023-04-01,32.0
2023-04-02,32.0
2023-04-03,24.0
2023-04-04,18.0
2023-04-05,24.0
2023-04-06,32.0
2023-04-07,40.0
2023-04-08,39.0
2023-04-09,44.0
2023-04-10,48.0
2023-04-11,46.0
2023-04-12,39.0
2023-04-13,37.0
2023-04-14,36.0
2023-04-15,39.0
2023-04-16,44.0
2023-04-17,41.0
2023-04-18,32.0
2023-04-19,31.0
2023-04-20,36.0
2023-04-21,43.0
2023-04-22,47.0
2023-04-23,46.0
2023-04-24,46.0
2023-04-25,47.0
2023-04-26,49.0
2023-04-27,51.0
2023-04-28,53.0
2023-04-29,55.0
2023-04-30,52.0
2023-05-01,37.0
2023-05-02,32.0
2023-05-03,34.0
2023-05-04,34.0
2023-05-05,36.0
2023-05-06,36.0
2023-05-07,36.0
2023-05-08,40.0
2023-05-09,40.0
2023-05-10,41.0
2023-05-11,42.0
2023-05-12,48.0
2023-05-13,58.0
2023-05-14,54.0
2023-05-15,52.0
2023-05-16,58.0
2023-05-17,56.0
2023-05-18,56.0
2023-05-19,56.0
2023-05-20,56.0
2023-05-21,56.0
2023-05-22,53.0
2023-05-23,55.0
2023-05-24,50.0
2023-05-25,46.0
2023-05-26,49.0
2023-05-27,49.0
2023-05-28,50.0
2023-05-29,51.0
2023-05-30,49.0
2023-05-31,46.0
2023-06-01,48.0
2023-06-02,49.0
2023-06-03,54.0
2023-06-04,58.0
2023-06-05,53.0
2023-06-06,52.0
2023-06-07,49.0
2023-06-08,48.0
2023-06-09,48.0
2023-06-10,51.0
2023-06-11,51.0
2023-06-12,49.0
2023-06-13,49.0
2023-06-14,54.0
2023-06-15,55.0
2023-06-16,59.0
2023-06-17,57.0
2023-06-18,57.0
2023-06-19,46.0
2023-06-20,43.0
2023-06-21,46.0
2023-06-22,48.0
2023-06-23,46.0
2023-06-24,49.0
2023-06-25,50.0
2023-06-26,50.0
2023-06-27,51.0
2023-06-28,53.0
2023-06-29,59.0
2023-06-30,67.0
2023-07-01,66.0
2023-07-02,68.0
2023-07-03,66.0
2023-07-04,62.0
2023-07-05,62.0
2023-07-06,60.0
2023-07-07,58.0
2023-07-08,58.0
2023-07-09,59.0
2023-07-10,56.0
2023-07-11,59.0
2023-07-12,59.0
2023-07-13,60.0
2023-07-14,64.0
2023-07-15,70.0
2023-07-16,74.0
2023-07-17,73.0
2023-07-18,72.0
2023-07-19,70.0
2023-07-20,69.0
2023-07-21,69.0
2023-07-22,72.0
2023-07-23,71.0
2023-07-24,69.0
2023-07-25,67.0
2023-07-26,67.0
2023-07-27,64.0
2023-07-28,65.0
2023-07-29,67.0
2023-07-30,67.0
2023-07-31,67.0
2023-08-01,66.0
2023-08-02,62.0
2023-08-03,58.0
2023-08-04,57.0
2023-08-05,57.0
2023-08-06,61.0
2023-08-07,63.0
2023-08-08,62.0
2023-08-09,60.0
2023-08-10,60.0
2023-08-11,57.0
2023-08-12,61.0
2023-08-13,63.0
2023-08-14,68.0
2023-08-15,67.0
2023-08-16,67.0
2023-08-17,67.0
2023-08-18,64.0
2023-08-19,59.0
2023-08-20,54.0
2023-08-21,54.0
2023-08-22,55.0
2023-08-23,58.0
2023-08-24,62.0
2023-08-25,62.0
2023-08-26,62.0
2023-08-27,60.0
2023-08-28,64.0
2023-08-29,63.0
2023-08-30,63.0
2023-08-31,62.0
2023-09-01,59.0
2023-09-02,53.0
2023-09-03,50.0
2023-09-04,48.0
2023-09-05,54.0
2023-09-06,57.0
2023-09-07,57.0
2023-09-08,57.0
2023-09-09,61.0
2023-09-10,63.0
2023-09-11,60.0
2023-09-12,58.0
2023-09-13,57.0
2023-09-14,61.0
2023-09-15,61.0
2023-09-16,61.0
2023-09-17,61.0
2023-09-18,54.0
2023-09-19,52.0
2023-09-20,53.0
2023-09-21,50.0
2023-09-22,47.0
2023-09-23,50.0
2023-09-24,51.0
2023-09-25,53.0
2023-09-26,52.0
2023-09-27,53.0
2023-09-28,52.0
2023-09-29,51.0
2023-09-30,42.0
2023-10-01,42.0
2023-10-02,44.0
2023-10-03,45.0
2023-10-04,54.0
2023-10-05,56.0
2023-10-06,58.0
2023-10-07,57.0
2023-10-08,58.0
2023-10-09,55.0
2023-10-10,49.0
2023-10-11,46.0
2023-10-12,45.0
2023-10-13,47.0
2023-10-14,48.0
2023-10-15,52.0
2023-10-16,56.0
2023-10-17,54.0
2023-10-18,63.0
2023-10-19,59.0
2023-10-20,59.0
2023-10-21,55.0
2023-10-22,48.0
2023-10-23,44.0
2023-10-24,45.0
2023-10-25,47.0
2023-10-26,42.0
2023-10-27,39.0
2023-10-28,37.0
2023-10-29,44.0
2023-10-30,42.0
2023-10-31,48.0
2023-11-01,47.0
2023-11-02,49.0
2023-11-03,51.0
2023-11-04,
2023-11-05,52.0
2023-11-06,43.0
2023-11-07,39.0
2023-11-08,40.0
2023-11-09,38.0
2023-11-10,40.0
2023-11-11,43.0
2023-11-12,45.0
2023-11-13,44.0
2023-11-14,43.0
2023-11-15,42.0
2023-11-16,44.0
2023-11-17,41.0
2023-11-18,41.0
2023-11-19,35.0
2023-11-20,48.0
2023-11-21,47.0
2023-11-22,46.0
2023-11-23,38.0
2023-11-24,34.0
2023-11-25,32.0
2023-11-26,35.0
2023-11-27,33.0
2023-11-28,36.0
2023-11-29,33.0
2023-11-30,32.0
2023-12-01,31.0
2023-12-02,33.0
2023-12-03,39.0
2023-12-04,45.0
2023-12-05,46.0
2023-12-06,42.0
2023-12-07,35.0
2023-12-08,31.0
2023-12-09,35.0
2023-12-10,44.0
2023-12-11,40.0
2023-12-12,40.0
2023-12-13,38.0
2023-12-14,39.0
2023-12-15,43.0
2023-12-16,45.0
2023-12-17,48.0
2023-12-18,42.0
2023-12-19,41.0
2023-12-20,40.0
2023-12-21,41.0
2023-12-22,39.0
2023-12-23,36.0
2023-12-24,37.0
2023-12-25,41.0
2023-12-26,44.0
2023-12-27,44.0
2023-12-28,44.0
2023-12-29,41.0
2023-12-30,35.0
2023-12-31,32.0
2024-01-01,36.0
2024-01-02,34.0
2024-01-03,27.0
2024-01-04,24.0
2024-01-05,26.0
2024-01-06,23.0
2024-01-07,20.0
2024-01-08,21.0
2024-01-09,28.0
2024-01-10,28.0
2024-01-11,20.0
2024-01-12,24.0
2024-01-13,33.0
2024-01-14,36.0
2024-01-15,35.0
2024-01-16,38.0
2024-01-17,36.0
2024-01-18,37.0
2024-01-19,39.0
2024-01-20,34.0
2024-01-21,35.0
2024-01-22,33.0
2024-01-23,33.0
2024-01-24,35.0
2024-01-25,36.0
2024-01-26,35.0
2024-01-27,46.0
2024-01-28,49.0
2024-01-29,47.0
2024-01-30,45.0
2024-01-31,39.0
2024-02-01,31.0
2024-02-02,28.0
2024-02-03,28.0
2024-02-04,31.0
2024-02-05,32.0
2024-02-06,32.0
2024-02-07,27.0
2024-02-08,23.0
2024-02-09,24.0
2024-02-10,27.0
2024-02-11,27.0
2024-02-12,33.0
2024-02-13,34.0
2024-02-14,32.0
2024-02-15,31.0
2024-02-16,35.0
2024-02-17,34.0
2024-02-18,35.0
2024-02-19,37.0
2024-02-20,35.0
2024-02-21,32.0
2024-02-22,31.0
2024-02-23,35.0
2024-02-24,43.0
2024-02-25,38.0
2024-02-26,37.0
2024-02-27,35.0
2024-02-28,37.0
2024-02-29,37.0
2024-03-01,35.0
2024-03-02,28.0
2024-03-03,28.0
2024-03-04,8.0
2024-03-05,31.0
2024-03-06,32.0
2024-03-07,31.0
2024-03-08,37.0
2024-03-09,35.0
2024-03-10,36.0
2024-03-11,37.0
2024-03-12,34.0
2024-03-13,34.0
2024-03-14,33.0
2024-03-15,40.0
2024-03-16,37.0
2024-03-17,38.0
2024-03-18,43.0
2024-03-19,40.0
2024-03-20,44.0
2024-03-21,42.0
2024-03-22,39.0
2024-03-23,31.0
2024-03-24,29.0
2024-03-25,29.0
2024-03-26,34.0
2024-03-27,35.0
2024-03-28,36.0
2024-03-29,31.0
2024-03-30,30.0
2024-03-31,32.0
2024-04-01,36.0
2024-04-02,40.0
2024-04-03,43.0
2024-04-04,25.0
2024-04-05,23.0
2024-04-06,21.0
2024-04-07,27.0
2024-04-08,36.0
2024-04-09,38.0
2024-04-10,45.0
2024-04-11,50.0
2024-04-12,48.0
2024-04-13,29.0
2024-04-14,28.0
2024-04-15,33.0
2024-04-16,38.0
2024-04-17,47.0
2024-04-18,48.0
2024-04-19,48.0
2024-04-20,49.0
2024-04-21,51.0
2024-04-22,54.0
2024-04-23,48.0
2024-04-24,42.0
2024-04-25,42.0
2024-04-26,38.0
2024-04-27,35.0
2024-04-28,41.0
2024-04-29,45.0
2024-04-30,44.0
2024-05-01,45.0
2024-05-02,46.0
2024-05-03,46.0
2024-05-04,30.0
2024-05-05,28.0
2024-05-06,34.0
2024-05-07,40.0
2024-05-08,45.0
2024-05-09,46.0
2024-05-10,51.0
2024-05-11,51.0
2024-05-12,50.0
2024-05-13,54.0
2024-05-14,54.0
2024-05-15,58.0
2024-05-16,56.0
2024-05-17,56.0
2024-05-18,55.0
2024-05-19,52.0
2024-05-20,48.0
2024-05-21,49.0
2024-05-22,49.0
2024-05-23,50.0
2024-05-24,48.0
2024-05-25,45.0
2024-05-26,47.0
2024-05-27,51.0
2024-05-28,54.0
2024-05-29,53.0
2024-05-30,54.0
2024-05-31,57.0
2024-06-01,55.0
2024-06-02,56.0
2024-06-03,56.0
2024-06-04,55.0
2024-06-05,65.0
2024-06-06,68.0
2024-06-07,65.0
2024-06-08,62.0
2024-06-09,59.0
2024-06-10,58.0
2024-06-11,63.0
2024-06-12,66.0
2024-06-13,64.0
2024-06-14,62.0
2024-06-15,58.0
2024-06-16,55.0
2024-06-17,53.0
2024-06-18,52.0
2024-06-19,51.0
2024-06-20,55.0
2024-06-21,58.0
2024-06-22,64.0
2024-06-23,66.0
2024-06-24,68.0
2024-06-25,67.0
2024-06-26,67.0
2024-06-27,63.0
2024-06-28,59.0
2024-06-29,61.0
2024-06-30,61.0
2024-07-01,61.0
2024-07-02,67.0
2024-07-03,69.0
2024-07-04,69.0
2024-07-05,71.0
2024-07-06,76.0
2024-07-07,74.0
2024-07-08,73.0
2024-07-09,70.0
2024-07-10,70.0
2024-07-11,71.0
2024-07-12,75.0
2024-07-13,73.0
2024-07-14,64.0
2024-07-15,68.0
2024-07-16,66.0
2024-07-17,65.0
2024-07-18,67.0
2024-07-19,68.0
2024-07-20,71.0
2024-07-21,70.0
2024-07-22,71.0
2024-07-23,72.0
2024-07-24,72.0
2024-07-25,69.0
2024-07-26,66.0
2024-07-27,60.0
2024-07-28,57.0
2024-07-29,58.0
2024-07-30,59.0
2024-07-31,61.0
2024-08-01,67.0
2024-08-02,69.0
2024-08-03,68.0
2024-08-04,66.0
2024-08-05,69.0
2024-08-06,69.0
2024-08-07,70.0
2024-08-08,71.0
2024-08-09,68.0
2024-08-10,68.0
2024-08-11,68.0
2024-08-12,64.0
2024-08-13,60.0
2024-08-14,58.0
2024-08-15,58.0
2024-08-16,60.0
2024-08-17,59.0
2024-08-18,56.0
2024-08-19,60.0
2024-08-20,60.0
2024-08-21,59.0
2024-08-22,57.0
2024-08-23,52.0
2024-08-24,49.0
2024-08-25,47.0
2024-08-26,55.0
2024-08-27,61.0
2024-08-28,63.0
2024-08-29,63.0
2024-08-30,65.0
2024-08-31,66.0
2024-09-01,65.0
2024-09-02,65.0
2024-09-03,64.0
2024-09-04,66.0
2024-09-05,67.0
2024-09-06,71.0
2024-09-07,68.0
2024-09-08,65.0
2024-09-09,64.0
2024-09-10,63.0
2024-09-11,55.0
2024-09-12,51.0
2024-09-13,54.0
2024-09-14,56.0
2024-09-15,53.0
2024-09-16,42.0
2024-09-17,41.0
2024-09-18,48.0
2024-09-19,50.0
2024-09-20,55.0
2024-09-21,55.0
2024-09-22,58.0
2024-09-23,61.0
2024-09-24,62.0
2024-09-25,62.0
2024-09-26,58.0
2024-09-27,61.0
2024-09-28,63.0
2024-09-29,60.0
2024-09-30,62.0
2024-10-01,67.0
2024-10-02,66.0
2024-10-03,64.0
2024-10-04,64.0
2024-10-05,64.0
2024-10-06,67.0
2024-10-07,64.0
2024-10-08,64.0
2024-10-09,61.0
2024-10-10,58.0
2024-10-11,56.0
2024-10-12,53.0
2024-10-13,52.0
2024-10-14,52.0
2024-10-15,55.0
2024-10-16,49.0
2024-10-17,44.0
2024-10-18,39.0
2024-10-19,50.0
2024-10-20,47.0
2024-10-21,49.0
2024-10-22,51.0
2024-10-23,53.0
2024-10-24,53.0
2024-10-25,55.0
2024-10-26,53.0
2024-10-27,49.0
2024-10-28,36.0
2024-10-29,33.0
2024-10-30,34.0
2024-10-31,40.0
2024-11-01,37.0
2024-11-02,36.0
2024-11-03,36.0
2024-11-04,37.0
2024-11-05,42.0
2024-11-06,37.0
2024-11-07,37.0
2024-11-08,40.0
2024-11-09,42.0
2024-11-10,44.0
2024-11-11,31.0
2024-11-12,28.0
2024-11-13,40.0
2024-11-14,34.0
2024-11-15,28.0
2024-11-16,27.0
2024-11-17,27.0
2024-11-18,31.0
2024-11-19,29.0
2024-11-20,40.0
2024-11-21,45.0
2024-11-22,46.0
2024-11-23,33.0
2024-11-24,34.0
2024-11-25,32.0
2024-11-26,32.0
2024-11-27,34.0
2024-11-28,32.0
2024-11-29,38.0
2024-11-30,43.0
2024-12-01,46.0
2024-12-02,45.0
2024-12-03,45.0
2024-12-04,47.0
2024-12-05,43.0
2024-12-06,45.0
2024-12-07,44.0
2024-12-08,42.0
2024-12-09,39.0
2024-12-10,41.0
2024-12-11,41.0
2024-12-12,31.0
2024-12-13,31.0
2024-12-14,29.0
2024-12-15,28.0
2024-12-16,36.0
2024-12-17,39.0
2024-12-18,46.0
2024-12-19,48.0
2024-12-20,47.0
2024-12-21,45.0
2024-12-22,40.0
2024-12-23,44.0
2024-12-24,30.0
2024-12-25,28.0
2024-12-26,36.0
2024-12-27,33.0
2024-12-28,42.0
2024-12-29,38.0
2024-12-30,35.0
2024-12-31,34.0
2025-01-01,40.0
2025-01-02,
