DATE TIME,KSP
2017-08-22,-0.84
2017-08-23,-0.72
2017-08-24,-0.72
2017-08-25,-0.72
2017-08-26,-0.72
2017-08-27,-0.72
2017-08-28,-0.72
2017-08-29,-0.6
2017-08-30,-0.6
2017-08-31,-0.72
2017-09-01,-0.6
2017-09-02,-0.6
2017-09-03,-0.6
2017-09-04,-0.72
2017-09-05,-0.72
2017-09-06,-0.6
2017-09-07,-0.72
2017-09-08,-0.72
2017-09-09,-0.72
2017-09-10,-0.72
2017-09-11,-0.72
2017-09-12,-0.48
2017-09-13,-0.48
2017-09-14,-0.6
2017-09-15,-0.72
2017-09-16,-0.72
2017-09-17,-0.72
2017-09-18,-0.72
2017-09-19,-0.72
2017-09-20,-0.72
2017-09-21,
2017-09-22,
2017-09-23,0.05
2017-09-24,0.05
2017-09-25,0.04
2017-09-26,
2017-09-27,0.04
2017-09-28,0.05
2017-09-29,0.01
2017-09-30,0.01
2017-10-01,0.12
2017-10-02,0.12
2017-10-03,0.12
2017-10-04,0.0
2017-10-05,0.12
2017-10-06,0.12
2017-10-07,0.24
2017-10-08,0.12
2017-10-09,0.12
2017-10-10,0.12
2017-10-11,0.12
2017-10-12,0.0
2017-10-13,0.0
2017-10-14,0.12
2017-10-15,0.12
2017-10-16,0.12
2017-10-17,0.12
2017-10-18,0.12
2017-10-19,0.12
2017-10-20,0.24
2017-10-21,0.36
2017-10-22,0.72
2017-10-23,0.72
2017-10-24,0.72
2017-10-25,0.6
2017-10-26,0.6
2017-10-27,0.6
2017-10-28,0.6
2017-10-29,0.6
2017-10-30,0.48
2017-10-31,0.36
2017-11-01,0.36
2017-11-02,0.24
2017-11-03,0.24
2017-11-04,0.24
2017-11-05,0.24
2017-11-06,0.24
2017-11-07,0.24
2017-11-08,0.24
2017-11-09,0.24
2017-11-10,0.24
2017-11-11,0.24
2017-11-12,0.24
2017-11-13,0.24
2017-11-14,0.36
2017-11-15,0.24
2017-11-16,1.44
2017-11-17,4.56
2017-11-18,4.68
2017-11-19,4.56
2017-11-20,4.68
2017-11-21,4.68
2017-11-22,4.68
2017-11-23,4.8
2017-11-24,4.8
2017-11-25,4.68
2017-11-26,4.68
2017-11-27,5.04
2017-11-28,5.16
2017-11-29,5.28
2017-11-30,5.28
2017-12-01,5.76
2017-12-02,5.76
2017-12-03,5.76
2017-12-04,5.76
2017-12-05,5.4
2017-12-06,5.76
2017-12-07,5.64
2017-12-08,5.88
2017-12-09,5.76
2017-12-10,5.64
2017-12-11,5.64
2017-12-12,5.88
2017-12-13,6.0
2017-12-14,6.12
2017-12-15,6.12
2017-12-16,6.12
2017-12-17,6.0
2017-12-18,6.12
2017-12-19,6.12
2017-12-20,6.12
2017-12-21,6.0
2017-12-22,6.0
2017-12-23,6.0
2017-12-24,6.12
2017-12-25,6.12
2017-12-26,6.12
2017-12-27,6.12
2017-12-28,6.0
2017-12-29,6.0
2017-12-30,6.0
2017-12-31,6.0
2018-01-01,6.0
2018-01-02,6.0
2018-01-03,6.12
2018-01-04,6.24
2018-01-05,7.44
2018-01-06,7.68
2018-01-07,7.8
2018-01-08,7.8
2018-01-09,8.4
2018-01-10,8.52
2018-01-11,8.64
2018-01-12,8.76
2018-01-13,8.76
2018-01-14,8.76
2018-01-15,8.76
2018-01-16,8.76
2018-01-17,8.64
2018-01-18,8.64
2018-01-19,8.64
2018-01-20,8.64
2018-01-21,8.64
2018-01-22,8.64
2018-01-23,8.76
2018-01-24,8.88
2018-01-25,8.88
2018-01-26,9.0
2018-01-27,9.0
2018-01-28,9.0
2018-01-29,9.0
2018-01-30,9.0
2018-01-31,9.0
2018-02-01,9.0
2018-02-02,9.0
2018-02-03,9.0
2018-02-04,9.0
2018-02-05,9.0
2018-02-06,9.0
2018-02-07,8.88
2018-02-08,8.88
2018-02-09,9.0
2018-02-10,9.0
2018-02-11,9.0
2018-02-12,9.0
2018-02-13,9.0
2018-02-14,9.0
2018-02-15,9.12
2018-02-16,9.36
2018-02-17,9.72
2018-02-18,9.84
2018-02-19,9.72
2018-02-20,9.72
2018-02-21,9.84
2018-02-22,9.84
2018-02-23,9.96
2018-02-24,9.96
2018-02-25,10.2
2018-02-26,10.2
2018-02-27,10.2
2018-02-28,10.2
2018-03-01,10.32
2018-03-02,10.8
2018-03-03,11.28
2018-03-04,11.76
2018-03-05,12.0
2018-03-06,12.24
2018-03-07,12.48
2018-03-08,12.6
2018-03-09,12.72
2018-03-10,12.84
2018-03-11,12.96
2018-03-12,13.2
2018-03-13,13.44
2018-03-14,14.04
2018-03-15,14.88
2018-03-16,15.36
2018-03-17,16.08
2018-03-18,16.68
2018-03-19,16.92
2018-03-20,17.28
2018-03-21,17.64
2018-03-22,18.96
2018-03-23,21.24
2018-03-24,21.84
2018-03-25,22.32
2018-03-26,22.68
2018-03-27,22.92
2018-03-28,23.16
2018-03-29,23.52
2018-03-30,23.88
2018-03-31,24.36
2018-04-01,24.6
2018-04-02,24.72
2018-04-03,24.72
2018-04-04,24.6
2018-04-05,24.24
2018-04-06,23.88
2018-04-07,23.88
2018-04-08,23.4
2018-04-09,22.8
2018-04-10,22.2
2018-04-11,21.72
2018-04-12,21.48
2018-04-13,21.24
2018-04-14,21.12
2018-04-15,20.88
2018-04-16,20.52
2018-04-17,20.4
2018-04-18,20.4
2018-04-19,20.28
2018-04-20,20.28
2018-04-21,20.4
2018-04-22,20.04
2018-04-23,19.44
2018-04-24,18.84
2018-04-25,18.0
2018-04-26,17.04
2018-04-27,16.08
2018-04-28,15.12
2018-04-29,14.28
2018-04-30,13.68
2018-05-01,12.96
2018-05-02,12.84
2018-05-03,12.6
2018-05-04,11.88
2018-05-05,10.92
2018-05-06,10.08
2018-05-07,8.76
2018-05-08,6.48
2018-05-09,3.48
2018-05-10,2.28
2018-05-11,1.68
2018-05-12,0.96
2018-05-13,0.72
2018-05-14,0.72
2018-05-15,0.72
2018-05-16,0.6
2018-05-17,0.6
2018-05-18,0.6
2018-05-19,0.6
2018-05-20,0.48
2018-05-21,0.48
2018-05-22,0.48
2018-05-23,0.6
2018-05-24,0.36
2018-05-25,0.36
2018-05-26,0.24
2018-05-27,0.24
2018-05-28,0.24
2018-05-29,0.36
2018-05-30,0.36
2018-05-31,0.24
2018-06-01,0.12
2018-06-02,0.24
2018-06-03,0.24
2018-06-04,0.24
2018-06-05,0.24
2018-06-06,0.24
2018-06-07,0.24
2018-06-08,0.24
2018-06-09,0.24
2018-06-10,0.12
2018-06-11,0.24
2018-06-12,0.24
2018-06-13,0.24
2018-06-14,0.24
2018-06-15,0.24
2018-06-16,0.24
2018-06-17,0.12
2018-06-18,0.12
2018-06-19,0.12
2018-06-20,0.24
2018-06-21,0.24
