DATE TIME,TMR
2018-05-24,0.0
2018-05-25,0.0
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,0.12
2018-05-30,0.12
2018-05-31,0.0
2018-06-01,0.0
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,0.12
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,0.12
2018-06-13,0.12
2018-06-14,0.12
2018-06-15,0.12
2018-06-16,0.12
2018-06-17,0.12
2018-06-18,0.12
2018-06-19,0.12
2018-06-20,0.12
2018-06-21,0.12
2018-06-22,0.12
2018-06-23,0.24
2018-06-24,0.24
2018-06-25,0.24
2018-06-26,0.24
2018-06-27,0.12
2018-06-28,0.12
2018-06-29,0.12
2018-06-30,0.12
2018-07-01,0.24
2018-07-02,0.24
2018-07-03,0.24
2018-07-04,0.12
2018-07-05,0.12
2018-07-06,0.24
2018-07-07,0.24
2018-07-08,0.24
2018-07-09,0.24
2018-07-10,0.24
2018-07-11,0.12
2018-07-12,0.24
2018-07-13,0.24
2018-07-14,0.24
2018-07-15,0.24
2018-07-16,0.24
2018-07-17,0.24
2018-07-18,0.24
2018-07-19,0.24
2018-07-20,0.24
2018-07-21,0.24
2018-07-22,0.24
2018-07-23,0.24
2018-07-24,0.24
2018-07-25,0.24
2018-07-26,0.24
2018-07-27,0.24
2018-07-28,0.24
2018-07-29,0.24
2018-07-30,0.24
2018-07-31,0.24
2018-08-01,0.24
2018-08-02,0.24
2018-08-03,0.24
2018-08-04,0.24
2018-08-05,0.24
2018-08-06,0.12
2018-08-07,0.24
2018-08-08,0.24
2018-08-09,0.24
2018-08-10,0.24
2018-08-11,0.24
2018-08-12,0.24
2018-08-13,0.24
2018-08-14,0.24
2018-08-15,0.24
2018-08-16,0.24
2018-08-17,0.0
2018-08-18,0.12
2018-08-19,0.12
2018-08-20,0.12
2018-08-21,0.12
2018-08-22,0.12
2018-08-23,0.12
2018-08-24,0.12
2018-08-25,0.12
2018-08-26,0.12
2018-08-27,0.12
2018-08-28,0.12
2018-08-29,0.12
2018-08-30,0.12
2018-08-31,0.12
2018-09-01,0.12
2018-09-02,0.12
2018-09-03,0.12
2018-09-04,0.12
2018-09-05,0.12
2018-09-06,0.12
2018-09-07,0.12
2018-09-08,0.12
2018-09-09,0.12
2018-09-10,0.12
2018-09-11,0.12
2018-09-12,0.12
2018-09-13,0.12
2018-09-14,0.0
2018-09-15,0.12
2018-09-16,0.0
2018-09-17,0.0
2018-09-18,0.12
2018-09-19,0.12
2018-09-20,0.12
2018-09-21,0.12
2018-09-22,0.12
2018-09-23,0.12
2018-09-24,0.12
2018-09-25,0.12
2018-09-26,0.12
2018-09-27,0.12
2018-09-28,0.12
2018-09-29,0.12
2018-09-30,0.12
2018-10-01,0.12
2018-10-02,0.12
2018-10-03,0.24
2018-10-04,0.48
2018-10-05,0.36
2018-10-06,0.36
2018-10-07,0.48
2018-10-08,0.36
2018-10-09,0.36
2018-10-10,0.36
2018-10-11,0.24
2018-10-12,0.24
2018-10-13,0.24
2018-10-14,0.24
2018-10-15,0.12
2018-10-16,0.24
2018-10-17,0.12
2018-10-18,0.0
2018-10-19,0.0
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,0.72
2018-11-23,1.08
2018-11-24,1.44
2018-11-25,1.2
2018-11-26,1.08
2018-11-27,1.08
2018-11-28,1.08
2018-11-29,2.16
2018-11-30,4.44
2018-12-01,4.56
2018-12-02,4.68
2018-12-03,4.68
2018-12-04,4.8
2018-12-05,4.8
2018-12-06,5.04
2018-12-07,5.04
2018-12-08,4.92
2018-12-09,4.92
2018-12-10,4.92
2018-12-11,4.92
2018-12-12,4.8
2018-12-13,4.8
2018-12-14,4.8
2018-12-15,4.8
2018-12-16,4.68
2018-12-17,4.92
2018-12-18,5.28
2018-12-19,5.28
2018-12-20,5.28
2018-12-21,5.16
2018-12-22,5.04
2018-12-23,5.04
2018-12-24,5.04
2018-12-25,5.64
2018-12-26,5.52
2018-12-27,5.52
2018-12-28,5.4
2018-12-29,5.28
2018-12-30,5.4
2018-12-31,5.52
2019-01-01,4.8
2019-01-02,2.4
2019-01-03,3.12
2019-01-04,3.72
2019-01-05,4.08
2019-01-06,4.2
2019-01-07,6.6
2019-01-08,7.68
2019-01-09,8.4
2019-01-10,9.36
2019-01-11,9.72
2019-01-12,9.96
2019-01-13,9.96
2019-01-14,9.84
2019-01-15,9.96
2019-01-16,10.68
2019-01-17,12.72
2019-01-18,14.04
2019-01-19,13.92
2019-01-20,14.16
2019-01-21,15.6
2019-01-22,15.84
2019-01-23,15.96
2019-01-24,15.96
2019-01-25,15.72
2019-01-26,15.72
2019-01-27,15.72
2019-01-28,15.84
2019-01-29,15.84
2019-01-30,15.84
2019-01-31,15.84
2019-02-01,15.96
2019-02-02,16.8
2019-02-03,19.8
2019-02-04,22.44
2019-02-05,25.56
2019-02-06,26.52
2019-02-07,26.76
2019-02-08,27.12
2019-02-09,28.08
2019-02-10,28.92
2019-02-11,30.36
2019-02-12,30.72
2019-02-13,31.08
2019-02-14,31.92
2019-02-15,32.64
2019-02-16,34.56
2019-02-17,35.52
2019-02-18,36.12
2019-02-19,36.36
2019-02-20,36.72
2019-02-21,36.96
2019-02-22,37.08
2019-02-23,37.08
2019-02-24,37.2
2019-02-25,37.44
2019-02-26,37.44
2019-02-27,37.68
2019-02-28,38.16
2019-03-01,38.4
2019-03-02,38.52
2019-03-03,40.32
2019-03-04,40.44
2019-03-05,40.44
2019-03-06,41.76
2019-03-07,43.92
2019-03-08,45.0
2019-03-09,45.36
2019-03-10,45.72
2019-03-11,46.08
2019-03-12,46.2
2019-03-13,46.44
2019-03-14,46.44
2019-03-15,46.44
2019-03-16,46.56
2019-03-17,46.56
2019-03-18,46.56
2019-03-19,46.44
2019-03-20,46.44
2019-03-21,46.56
2019-03-22,46.56
2019-03-23,46.68
2019-03-24,46.8
2019-03-25,47.04
2019-03-26,47.04
2019-03-27,47.04
2019-03-28,47.52
2019-03-29,47.88
2019-03-30,48.0
2019-03-31,48.0
2019-04-01,48.0
2019-04-02,47.52
2019-04-03,47.04
2019-04-04,46.92
2019-04-05,46.44
2019-04-06,46.44
2019-04-07,46.2
2019-04-08,45.96
2019-04-09,45.0
2019-04-10,44.4
2019-04-11,44.28
2019-04-12,44.16
2019-04-13,44.16
2019-04-14,43.68
2019-04-15,42.48
2019-04-16,41.88
2019-04-17,42.0
2019-04-18,41.88
2019-04-19,40.44
2019-04-20,39.24
2019-04-21,38.76
2019-04-22,38.28
2019-04-23,36.48
2019-04-24,35.04
2019-04-25,33.6
2019-04-26,32.16
2019-04-27,30.84
2019-04-28,29.76
2019-04-29,28.32
2019-04-30,27.48
2019-05-01,27.12
2019-05-02,25.8
2019-05-03,24.6
2019-05-04,22.92
2019-05-05,21.84
2019-05-06,20.52
2019-05-07,19.68
2019-05-08,18.0
2019-05-09,16.44
2019-05-10,15.48
2019-05-11,14.52
2019-05-12,12.6
2019-05-13,10.92
2019-05-14,9.12
2019-05-15,7.2
2019-05-16,6.36
2019-05-17,7.08
2019-05-18,7.08
2019-05-19,7.32
2019-05-20,8.28
2019-05-21,8.4
2019-05-22,8.76
2019-05-23,8.88
2019-05-24,8.64
2019-05-25,7.92
2019-05-26,7.2
2019-05-27,7.44
2019-05-28,7.44
2019-05-29,6.6
2019-05-30,4.92
2019-05-31,2.64
2019-06-01,1.08
2019-06-02,0.72
2019-06-03,0.24
2019-06-04,0.24
2019-06-05,0.24
2019-06-06,0.12
2019-06-07,0.0
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,0.0
2019-06-14,0.0
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-06-29,-0.12
2019-06-30,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-04,0.0
2019-07-05,0.0
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,0.0
2019-07-23,0.12
2019-07-24,0.0
2019-07-25,0.12
2019-07-26,0.12
2019-07-27,0.0
2019-07-28,0.12
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,0.12
2019-08-06,0.12
2019-08-07,0.12
2019-08-08,0.0
2019-08-09,0.0
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.12
2019-08-15,0.12
2019-08-16,0.12
2019-08-17,0.0
2019-08-18,
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.12
2019-08-24,0.12
2019-08-25,0.12
2019-08-26,0.12
2019-08-27,0.12
2019-08-28,0.12
2019-08-29,0.12
2019-08-30,0.0
2019-08-31,0.12
2019-09-01,0.0
2019-09-02,0.12
2019-09-03,0.12
2019-09-04,0.12
2019-09-05,0.12
2019-09-06,0.12
2019-09-07,0.0
2019-09-08,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.24
2019-09-12,0.24
2019-09-13,0.36
2019-09-14,0.36
2019-09-15,0.36
2019-09-16,0.36
2019-09-17,0.36
2019-09-18,0.36
2019-09-19,0.24
2019-09-20,0.24
2019-09-21,0.24
2019-09-22,0.36
2019-09-23,0.36
2019-09-24,0.36
2019-09-25,0.36
2019-09-26,0.6
2019-09-27,-44.88
2019-09-28,-57.48
2019-09-29,-57.6
2019-09-30,-57.6
2019-10-01,-57.6
2019-10-02,-60.12
2019-10-03,-60.12
2019-10-04,-60.12
2019-10-05,-60.12
2019-10-06,-60.0
2019-10-07,-60.0
2019-10-08,-60.0
2019-10-09,-60.0
2019-10-10,-60.0
2019-10-11,-60.0
2019-10-12,-60.0
2019-10-13,-60.0
2019-10-14,-60.0
2019-10-15,-60.0
2019-10-16,-60.0
2019-10-17,-60.0
2019-10-18,-0.12
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,-23.52
2019-10-22,-23.52
2019-10-23,-23.52
2019-10-24,-23.52
2019-10-25,-24.0
2019-10-26,-46.32
2019-10-27,-48.84
2019-10-28,-48.96
2019-10-29,-48.96
2019-10-30,
2019-10-31,-90.12
2019-11-01,0.0
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,0.0
2019-11-12,4.56
2019-11-13,4.56
2019-11-14,4.56
2019-11-15,4.44
2019-11-16,4.44
2019-11-17,4.56
2019-11-18,4.56
2019-11-19,4.56
2019-11-20,4.32
2019-11-21,82.32
2019-11-22,82.32
2019-11-23,86.76
2019-11-24,86.88
2019-11-25,129.72
2019-11-26,129.6
2019-11-27,130.68
2019-11-28,131.64
2019-11-29,132.24
2019-11-30,153.72
2019-12-01,154.56
2019-12-02,155.4
2019-12-03,155.4
2019-12-04,
2019-12-05,156.6
2019-12-06,156.6
2019-12-07,156.72
2019-12-08,157.44
2019-12-09,157.68
2019-12-10,157.8
2019-12-11,157.68
2019-12-12,157.8
2019-12-13,157.8
2019-12-14,157.8
2019-12-15,157.92
2019-12-16,158.28
2019-12-17,158.16
2019-12-18,157.8
2019-12-19,158.04
2019-12-20,157.92
2019-12-21,178.68
2019-12-22,178.68
2019-12-23,179.04
2019-12-24,179.64
2019-12-25,179.76
2019-12-26,179.76
2019-12-27,211.68
2019-12-28,211.68
2019-12-29,211.68
2019-12-30,211.68
2019-12-31,211.68
2020-01-01,211.68
2020-01-02,211.68
2020-01-03,
2020-01-04,
2020-01-05,211.68
2020-01-06,211.68
2020-01-07,211.56
2020-01-08,211.92
2020-01-09,211.32
2020-01-10,211.68
2020-01-11,211.56
2020-01-12,211.56
2020-01-13,211.68
2020-01-14,239.16
2020-01-15,73.92
2020-01-16,73.2
2020-01-17,93.48
2020-01-18,111.96
2020-01-19,112.32
2020-01-20,136.8
2020-01-21,136.92
2020-01-22,137.04
2020-01-23,137.4
2020-01-24,137.64
2020-01-25,137.64
2020-01-26,137.4
2020-01-27,137.64
2020-01-28,137.64
2020-01-29,137.64
2020-01-30,160.2
2020-01-31,176.4
2020-02-01,176.16
2020-02-02,175.92
2020-02-03,176.4
2020-02-04,226.8
2020-02-05,9.12
2020-02-06,9.0
2020-02-07,9.36
2020-02-08,9.12
2020-02-09,8.64
2020-02-10,8.4
2020-02-11,7.32
2020-02-12,7.68
2020-02-13,7.92
2020-02-14,7.68
2020-02-15,7.08
2020-02-16,7.2
2020-02-17,7.08
2020-02-18,6.48
2020-02-19,6.0
2020-02-20,5.76
2020-02-21,5.4
2020-02-22,5.28
2020-02-23,5.16
2020-02-24,5.16
2020-02-25,5.04
2020-02-26,4.8
2020-02-27,4.68
2020-02-28,3.96
2020-02-29,3.6
2020-03-01,2.88
2020-03-02,3.0
2020-03-03,3.12
2020-03-04,3.0
2020-03-05,2.16
2020-03-06,1.8
2020-03-07,1.32
2020-03-08,0.96
2020-03-09,0.96
2020-03-10,0.72
2020-03-11,0.72
2020-03-12,0.72
2020-03-13,0.72
2020-03-14,0.72
2020-03-15,1.44
2020-03-16,3.24
2020-03-17,4.8
2020-03-18,4.8
2020-03-19,4.92
2020-03-20,5.16
2020-03-21,5.16
2020-03-22,5.28
2020-03-23,5.52
2020-03-24,5.76
2020-03-25,6.0
2020-03-26,6.84
2020-03-27,6.84
2020-03-28,6.96
2020-03-29,7.2
2020-03-30,7.32
2020-03-31,7.44
2020-04-01,7.08
2020-04-02,6.84
2020-04-03,6.72
2020-04-04,6.6
2020-04-05,6.6
2020-04-06,10.08
2020-04-07,11.16
2020-04-08,11.28
2020-04-09,11.28
2020-04-10,11.4
2020-04-11,11.4
2020-04-12,11.16
2020-04-13,10.8
2020-04-14,10.32
2020-04-15,9.84
2020-04-16,9.24
2020-04-17,8.76
2020-04-18,9.12
2020-04-19,8.88
2020-04-20,8.4
2020-04-21,8.4
2020-04-22,7.8
2020-04-23,7.08
2020-04-24,6.24
2020-04-25,5.28
2020-04-26,4.08
2020-04-27,3.24
2020-04-28,2.28
2020-04-29,1.08
2020-04-30,0.96
2020-05-01,0.72
2020-05-02,0.6
2020-05-03,0.6
2020-05-04,0.48
2020-05-05,0.48
2020-05-06,0.48
2020-05-07,0.48
2020-05-08,0.48
2020-05-09,0.48
2020-05-10,0.48
2020-05-11,0.48
2020-05-12,0.36
2020-05-13,0.36
2020-05-14,0.36
2020-05-15,0.36
2020-05-16,0.36
2020-05-17,0.48
2020-05-18,0.72
2020-05-19,0.72
2020-05-20,0.6
2020-05-21,0.6
2020-05-22,0.6
2020-05-23,0.48
2020-05-24,0.48
2020-05-25,0.48
2020-05-26,0.48
2020-05-27,0.48
2020-05-28,0.48
2020-05-29,0.48
2020-05-30,0.48
2020-05-31,0.36
2020-06-01,0.36
2020-06-02,0.48
2020-06-03,0.48
2020-06-04,0.48
2020-06-05,0.48
2020-06-06,0.36
2020-06-07,0.36
2020-06-08,0.24
2020-06-09,0.36
2020-06-10,0.36
2020-06-11,0.48
2020-06-12,0.48
2020-06-13,0.36
2020-06-14,0.36
2020-06-15,0.36
2020-06-16,0.48
2020-06-17,0.36
2020-06-18,0.36
2020-06-19,0.48
2020-06-20,0.48
2020-06-21,0.48
2020-06-22,0.48
2020-06-23,0.6
2020-06-24,0.6
2020-06-25,0.6
2020-06-26,0.48
2020-06-27,0.48
2020-06-28,0.48
2020-06-29,0.36
2020-06-30,0.48
2020-07-01,0.48
2020-07-02,0.48
2020-07-03,0.48
2020-07-04,0.48
2020-07-05,0.48
2020-07-06,0.48
2020-07-07,0.48
2020-07-08,0.48
2020-07-09,0.48
2020-07-10,0.48
2020-07-11,0.6
2020-07-12,0.6
2020-07-13,0.6
2020-07-14,0.48
2020-07-15,0.48
2020-07-16,0.6
2020-07-17,0.6
2020-07-18,0.48
2020-07-19,0.48
2020-07-20,0.48
2020-07-21,0.48
2020-07-22,0.6
2020-07-23,0.48
2020-07-24,0.48
2020-07-25,0.48
2020-07-26,0.48
2020-07-27,0.48
2020-07-28,0.48
2020-07-29,0.48
2020-07-30,0.6
2020-07-31,0.6
2020-08-01,0.48
2020-08-02,0.48
2020-08-03,0.48
2020-08-04,0.48
2020-08-05,0.48
2020-08-06,0.48
2020-08-07,0.36
2020-08-08,0.48
2020-08-09,0.48
2020-08-10,0.48
2020-08-11,0.48
2020-08-12,0.48
2020-08-13,0.48
2020-08-14,0.48
2020-08-15,0.48
2020-08-16,0.48
2020-08-17,0.6
2020-08-18,0.6
2020-08-19,0.6
2020-08-20,0.48
2020-08-21,0.48
2020-08-22,0.48
2020-08-23,0.48
2020-08-24,0.48
2020-08-25,0.48
2020-08-26,0.48
2020-08-27,0.48
2020-08-28,0.48
2020-08-29,0.48
2020-08-30,0.48
2020-08-31,0.48
2020-09-01,0.48
2020-09-02,0.48
2020-09-03,0.48
2020-09-04,0.48
2020-09-05,0.48
2020-09-06,0.48
2020-09-07,0.48
2020-09-08,0.6
2020-09-09,0.48
2020-09-10,0.48
2020-09-11,0.48
2020-09-12,0.48
2020-09-13,0.48
2020-09-14,0.48
2020-09-15,0.48
2020-09-16,0.48
2020-09-17,0.48
2020-09-18,0.48
2020-09-19,0.36
2020-09-20,0.48
2020-09-21,0.48
2020-09-22,0.48
2020-09-23,0.48
2020-09-24,0.48
2020-09-25,0.48
2020-09-26,0.48
2020-09-27,0.48
2020-09-28,0.48
2020-09-29,0.48
2020-09-30,0.48
2020-10-01,0.48
2020-10-02,0.48
2020-10-03,0.48
2020-10-04,0.48
2020-10-05,0.48
2020-10-06,0.48
2020-10-07,0.48
2020-10-08,0.48
2020-10-09,0.48
2020-10-10,0.36
2020-10-11,0.36
2020-10-12,0.48
2020-10-13,0.48
2020-10-14,0.48
2020-10-15,0.48
2020-10-16,0.48
2020-10-17,0.48
2020-10-18,0.48
2020-10-19,0.48
2020-10-20,0.48
2020-10-21,0.48
2020-10-22,0.48
2020-10-23,0.48
2020-10-24,0.48
2020-10-25,0.36
2020-10-26,0.24
2020-10-27,0.36
2020-10-28,-0.12
2020-10-29,0.0
2020-10-30,0.0
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,0.36
2020-11-09,0.84
2020-11-10,0.96
2020-11-11,1.08
2020-11-12,1.2
2020-11-13,1.32
2020-11-14,1.2
2020-11-15,1.32
2020-11-16,1.08
2020-11-17,0.6
2020-11-18,0.36
2020-11-19,0.0
2020-11-20,0.36
2020-11-21,0.36
2020-11-22,0.36
2020-11-23,0.24
2020-11-24,0.0
2020-11-25,0.12
2020-11-26,0.96
2020-11-27,0.72
2020-11-28,1.2
2020-11-29,1.2
2020-11-30,1.2
2020-12-01,1.2
2020-12-02,0.84
2020-12-03,1.08
2020-12-04,1.08
2020-12-05,1.08
2020-12-06,1.08
2020-12-07,0.84
2020-12-08,1.08
2020-12-09,0.84
2020-12-10,0.84
2020-12-11,0.96
2020-12-12,0.6
2020-12-13,0.84
2020-12-14,1.2
2020-12-15,1.56
2020-12-16,1.8
2020-12-17,1.68
2020-12-18,1.56
2020-12-19,1.56
2020-12-20,1.68
2020-12-21,1.68
2020-12-22,1.68
2020-12-23,2.28
2020-12-24,2.16
2020-12-25,2.04
2020-12-26,1.92
2020-12-27,1.8
2020-12-28,2.4
2020-12-29,2.16
2020-12-30,2.16
2020-12-31,2.16
2021-01-01,2.16
2021-01-02,2.28
2021-01-03,2.4
2021-01-04,2.16
2021-01-05,1.8
2021-01-06,2.52
2021-01-07,2.64
2021-01-08,2.76
2021-01-09,2.76
2021-01-10,3.0
2021-01-11,2.88
2021-01-12,2.76
2021-01-13,2.76
2021-01-14,2.64
2021-01-15,2.52
2021-01-16,2.4
2021-01-17,2.52
2021-01-18,2.76
2021-01-19,2.16
2021-01-20,1.44
2021-01-21,1.08
2021-01-22,1.2
2021-01-23,1.08
2021-01-24,1.08
2021-01-25,0.48
2021-01-26,0.48
2021-01-27,1.2
2021-01-28,4.44
2021-01-29,7.08
2021-01-30,7.68
2021-01-31,8.04
2021-02-01,8.4
2021-02-02,8.52
2021-02-03,8.52
2021-02-04,8.52
2021-02-05,8.76
2021-02-06,8.88
2021-02-07,9.12
2021-02-08,9.36
2021-02-09,9.6
2021-02-10,9.6
2021-02-11,9.72
2021-02-12,10.56
2021-02-13,10.8
2021-02-14,11.04
2021-02-15,11.4
2021-02-16,11.28
2021-02-17,11.4
2021-02-18,11.4
2021-02-19,11.52
2021-02-20,11.16
2021-02-21,11.16
2021-02-22,11.4
2021-02-23,11.04
2021-02-24,10.44
2021-02-25,10.08
2021-02-26,9.84
2021-02-27,9.6
2021-02-28,9.36
2021-03-01,9.24
2021-03-02,9.24
2021-03-03,9.12
2021-03-04,9.12
2021-03-05,9.24
2021-03-06,9.12
2021-03-07,9.0
2021-03-08,8.76
2021-03-09,8.76
2021-03-10,9.6
2021-03-11,10.2
2021-03-12,10.44
2021-03-13,10.68
2021-03-14,11.04
2021-03-15,11.4
2021-03-16,12.12
2021-03-17,12.36
2021-03-18,12.6
2021-03-19,12.12
2021-03-20,12.6
2021-03-21,12.6
2021-03-22,12.72
2021-03-23,12.84
2021-03-24,13.08
2021-03-25,13.08
2021-03-26,13.2
2021-03-27,12.96
2021-03-28,12.48
2021-03-29,12.12
2021-03-30,11.76
2021-03-31,10.92
2021-04-01,9.84
2021-04-02,8.52
2021-04-03,7.32
2021-04-04,6.0
2021-04-05,4.32
2021-04-06,3.12
2021-04-07,1.32
2021-04-08,0.72
2021-04-09,0.72
2021-04-10,0.6
2021-04-11,0.48
2021-04-12,0.48
2021-04-13,0.36
2021-04-14,0.36
2021-04-15,0.6
2021-04-16,0.24
2021-04-17,0.36
2021-04-18,
2021-04-19,0.36
2021-04-20,0.36
2021-04-21,0.24
2021-04-22,0.24
2021-04-23,0.24
2021-04-24,0.24
2021-04-25,0.24
2021-04-26,0.6
2021-04-27,0.6
2021-04-28,0.36
2021-04-29,0.48
2021-04-30,0.48
2021-05-01,0.36
2021-05-02,0.36
2021-05-03,0.36
2021-05-04,0.36
2021-05-05,0.36
2021-05-06,0.36
2021-05-07,0.36
2021-05-08,0.24
2021-05-09,0.24
2021-05-10,0.24
2021-05-11,0.36
2021-05-12,0.36
2021-05-13,0.36
2021-05-14,0.36
2021-05-15,0.36
2021-05-16,0.24
2021-05-17,0.24
2021-05-18,0.24
2021-05-19,0.24
2021-05-20,0.24
2021-05-21,0.12
2021-05-22,0.24
2021-05-23,0.24
2021-05-24,0.24
2021-05-25,0.24
2021-05-26,0.24
2021-05-27,0.24
2021-05-28,0.24
2021-05-29,0.24
2021-05-30,0.36
2021-05-31,0.36
2021-06-01,0.36
2021-06-02,0.36
2021-06-03,0.36
2021-06-04,0.36
2021-06-05,0.36
2021-06-06,0.36
2021-06-07,0.36
2021-06-08,0.24
2021-06-09,0.24
2021-06-10,0.12
2021-06-11,0.24
2021-06-12,0.24
2021-06-13,0.36
2021-06-14,0.36
2021-06-15,0.24
2021-06-16,0.36
2021-06-17,0.48
2021-06-18,0.48
2021-06-19,0.36
2021-06-20,0.36
2021-06-21,0.36
2021-06-22,0.36
2021-06-23,0.24
2021-06-24,0.24
2021-06-25,0.24
2021-06-26,0.36
2021-06-27,0.36
2021-06-28,0.48
2021-06-29,0.48
2021-06-30,0.36
2021-07-01,0.36
2021-07-02,0.36
2021-07-03,0.36
2021-07-04,0.36
2021-07-05,0.36
2021-07-06,0.36
2021-07-07,0.36
2021-07-08,0.36
2021-07-09,0.36
2021-07-10,0.48
2021-07-11,0.48
2021-07-12,0.36
2021-07-13,0.36
2021-07-14,0.36
2021-07-15,0.36
2021-07-16,0.36
2021-07-17,0.36
2021-07-18,0.36
2021-07-19,0.36
2021-07-20,0.36
2021-07-21,0.36
2021-07-22,0.6
2021-07-23,
2021-07-24,0.36
2021-07-25,0.36
2021-07-26,0.36
2021-07-27,0.36
2021-07-28,0.36
2021-07-29,0.36
2021-07-30,0.36
2021-07-31,0.36
2021-08-01,0.24
2021-08-02,0.24
2021-08-03,0.36
2021-08-04,0.36
2021-08-05,0.36
2021-08-06,0.24
2021-08-07,0.24
2021-08-08,0.24
2021-08-09,0.24
2021-08-10,0.36
2021-08-11,0.36
2021-08-12,0.36
2021-08-13,0.36
2021-08-14,0.36
2021-08-15,0.36
2021-08-16,0.36
2021-08-17,0.36
2021-08-18,0.36
2021-08-19,0.24
2021-08-20,0.24
2021-08-21,0.24
2021-08-22,0.24
2021-08-23,0.24
2021-08-24,0.24
2021-08-25,0.24
2021-08-26,0.24
2021-08-27,0.36
2021-08-28,0.36
2021-08-29,0.36
2021-08-30,0.36
2021-08-31,0.36
2021-09-01,0.36
2021-09-02,0.24
2021-09-03,0.24
2021-09-04,0.24
2021-09-05,0.36
2021-09-06,0.36
2021-09-07,0.36
2021-09-08,0.36
2021-09-09,0.36
2021-09-10,0.36
2021-09-11,0.36
2021-09-12,0.24
2021-09-13,0.24
2021-09-14,0.24
2021-09-15,0.36
2021-09-16,0.24
2021-09-17,0.24
2021-09-18,0.24
2021-09-19,0.24
2021-09-20,0.24
2021-09-21,0.36
2021-09-22,0.36
2021-09-23,0.36
2021-09-24,0.36
2021-09-25,0.36
2021-09-26,0.36
2021-09-27,0.24
2021-09-28,0.24
2021-09-29,0.12
2021-09-30,0.12
2021-10-01,0.12
2021-10-02,0.24
2021-10-03,0.24
2021-10-04,0.24
2021-10-05,0.24
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,0.0
2021-10-09,0.6
2021-10-10,0.48
2021-10-11,0.36
2021-10-12,0.0
2021-10-13,0.24
2021-10-14,0.24
2021-10-15,0.24
2021-10-16,0.24
2021-10-17,0.24
2021-10-18,0.36
2021-10-19,0.36
2021-10-20,0.36
2021-10-21,0.36
2021-10-22,0.36
2021-10-23,0.24
2021-10-24,0.24
2021-10-25,0.48
2021-10-26,1.44
2021-10-27,1.44
2021-10-28,1.2
2021-10-29,0.96
2021-10-30,0.6
2021-10-31,0.48
2021-11-01,0.36
2021-11-02,0.36
2021-11-03,0.36
2021-11-04,0.36
2021-11-05,0.24
2021-11-06,0.24
2021-11-07,0.24
2021-11-08,0.12
2021-11-09,0.6
2021-11-10,0.84
2021-11-11,0.48
2021-11-12,0.48
2021-11-13,0.36
