DATE TIME,MIL
2018-03-14,338239.0
2018-03-15,339545.0
2018-03-16,340813.0
2018-03-17,341931.0
2018-03-18,342821.0
2018-03-19,343633.0
2018-03-20,344832.0
2018-03-21,347906.0
2018-03-22,370164.0
2018-03-23,386294.0
2018-03-24,391444.0
2018-03-25,394199.0
2018-03-26,396206.0
2018-03-27,397839.0
2018-03-28,399607.0
2018-03-29,401122.0
2018-03-30,403490.0
2018-03-31,405608.0
2018-04-01,407353.0
2018-04-02,408760.0
2018-04-03,409399.0
2018-04-04,408206.0
2018-04-05,408504.0
2018-04-06,411238.0
2018-04-07,422636.0
2018-04-08,450077.0
2018-04-09,463646.0
2018-04-10,471129.0
2018-04-11,474943.0
2018-04-12,477087.0
2018-04-13,477320.0
2018-04-14,477087.0
2018-04-15,476528.0
2018-04-16,475595.0
2018-04-17,474523.0
2018-04-18,472288.0
2018-04-19,470063.0
2018-04-20,467333.0
2018-04-21,464245.0
2018-04-22,459157.0
2018-04-23,456379.0
2018-04-24,454195.0
2018-04-25,452385.0
2018-04-26,451435.0
2018-04-27,450982.0
2018-04-28,451797.0
2018-04-29,451797.0
2018-04-30,450892.0
2018-05-01,447197.0
2018-05-02,444281.0
2018-05-03,440395.0
2018-05-04,437107.0
2018-05-05,434980.0
2018-05-06,432546.0
2018-05-07,429860.0
2018-05-08,428320.0
2018-05-09,427485.0
2018-05-10,428936.0
2018-05-11,432856.0
2018-05-12,437107.0
2018-05-13,440528.0
2018-05-14,442761.0
2018-05-15,444862.0
2018-05-16,446972.0
2018-05-17,448367.0
2018-05-18,450122.0
2018-05-19,452430.0
2018-05-20,454603.0
2018-05-21,455605.0
2018-05-22,455741.0
2018-05-23,455878.0
2018-05-24,455377.0
2018-05-25,457745.0
2018-05-26,460394.0
2018-05-27,461585.0
2018-05-28,461676.0
2018-05-29,462226.0
2018-05-30,462730.0
2018-05-31,463554.0
2018-06-01,465121.0
2018-06-02,467655.0
2018-06-03,469785.0
2018-06-04,471083.0
2018-06-05,471685.0
2018-06-06,472427.0
2018-06-07,472566.0
2018-06-08,473078.0
2018-06-09,475455.0
2018-06-10,476994.0
2018-06-11,477554.0
2018-06-12,478117.0
2018-06-13,478680.0
2018-06-14,477554.0
2018-06-15,476854.0
2018-06-16,476667.0
2018-06-17,476807.0
2018-06-18,476994.0
2018-06-19,476667.0
2018-06-20,475176.0
2018-06-21,472334.0
2018-06-22,470202.0
2018-06-23,468765.0
2018-06-24,467148.0
2018-06-25,464660.0
2018-06-26,461676.0
2018-06-27,458473.0
2018-06-28,455104.0
2018-06-29,452294.0
2018-06-30,450303.0
2018-07-01,447872.0
2018-07-02,444459.0
2018-07-03,440661.0
2018-07-04,436219.0
2018-07-05,431047.0
2018-07-06,426348.0
2018-07-07,422550.0
2018-07-08,418253.0
2018-07-09,413555.0
2018-07-10,408973.0
2018-07-11,404549.0
2018-07-12,400238.0
2018-07-13,396332.0
2018-07-14,393196.0
2018-07-15,389610.0
2018-07-16,385424.0
2018-07-17,381183.0
2018-07-18,377951.0
2018-07-19,374776.0
2018-07-20,371455.0
2018-07-21,368431.0
2018-07-22,365144.0
2018-07-23,363031.0
2018-07-24,360643.0
2018-07-25,358467.0
2018-07-26,356649.0
2018-07-27,355117.0
2018-07-28,353545.0
2018-07-29,351309.0
2018-07-30,349153.0
2018-07-31,347205.0
2018-08-01,343826.0
2018-08-02,340160.0
2018-08-03,337432.0
2018-08-04,334533.0
2018-08-05,331497.0
2018-08-06,327761.0
2018-08-07,325097.0
2018-08-08,323154.0
2018-08-09,320478.0
2018-08-10,317629.0
2018-08-11,314977.0
2018-08-12,312404.0
2018-08-13,309769.0
2018-08-14,306782.0
2018-08-15,303417.0
2018-08-16,300253.0
2018-08-17,297469.0
2018-08-18,296046.0
2018-08-19,295196.0
2018-08-20,294487.0
2018-08-21,292789.0
2018-08-22,291100.0
2018-08-23,289519.0
2018-08-24,288261.0
2018-08-25,287842.0
2018-08-26,287388.0
2018-08-27,286725.0
2018-08-28,285231.0
2018-08-29,283152.0
2018-08-30,281153.0
2018-08-31,279364.0
2018-09-01,278440.0
2018-09-02,278132.0
2018-09-03,277961.0
2018-09-04,277344.0
2018-09-05,276865.0
2018-09-06,276215.0
2018-09-07,276146.0
2018-09-08,276763.0
2018-09-09,277550.0
2018-09-10,277755.0
2018-09-11,278508.0
2018-09-12,277824.0
2018-09-13,276660.0
2018-09-14,276797.0
2018-09-15,276694.0
2018-09-16,275975.0
2018-09-17,274990.0
2018-09-18,274140.0
2018-09-19,273800.0
2018-09-20,273291.0
2018-09-21,274174.0
2018-09-22,275159.0
2018-09-23,275465.0
2018-09-24,276797.0
2018-09-25,276283.0
2018-09-26,276318.0
2018-09-27,276626.0
2018-09-28,277481.0
2018-09-29,279433.0
2018-09-30,280155.0
2018-10-01,278919.0
2018-10-02,278474.0
2018-10-03,278063.0
2018-10-04,277447.0
2018-10-05,277208.0
2018-10-06,277550.0
2018-10-07,277926.0
2018-10-08,278269.0
2018-10-09,278166.0
2018-10-10,277789.0
2018-10-11,277310.0
2018-10-12,277173.0
2018-10-13,277961.0
2018-10-14,278440.0
2018-10-15,278679.0
2018-10-16,278406.0
2018-10-17,277892.0
2018-10-18,277344.0
2018-10-19,276968.0
2018-10-20,277344.0
2018-10-21,277481.0
2018-10-22,277344.0
2018-10-23,277071.0
2018-10-24,276899.0
2018-10-25,277105.0
2018-10-26,277618.0
2018-10-27,278987.0
2018-10-28,280190.0
2018-10-29,280672.0
2018-10-30,280947.0
2018-10-31,281773.0
2018-11-01,282186.0
2018-11-02,282358.0
2018-11-03,282599.0
2018-11-04,282874.0
2018-11-05,282805.0
2018-11-06,283672.0
2018-11-07,283429.0
2018-11-08,282564.0
2018-11-09,281842.0
2018-11-10,281360.0
2018-11-11,281085.0
2018-11-12,281669.0
2018-11-13,281738.0
2018-11-14,281773.0
2018-11-15,281773.0
2018-11-16,282082.0
2018-11-17,282186.0
2018-11-18,282978.0
2018-11-19,283360.0
2018-11-20,283637.0
2018-11-21,284954.0
2018-11-22,286202.0
2018-11-23,287214.0
2018-11-24,288087.0
2018-11-25,288436.0
2018-11-26,288366.0
2018-11-27,289065.0
2018-11-28,291171.0
2018-11-29,292332.0
2018-11-30,293778.0
2018-12-01,295763.0
2018-12-02,296294.0
2018-12-03,296755.0
2018-12-04,296969.0
2018-12-05,296684.0
2018-12-06,296507.0
2018-12-07,296294.0
2018-12-08,296259.0
2018-12-09,295905.0
2018-12-10,295763.0
2018-12-11,295621.0
2018-12-12,295763.0
2018-12-13,295692.0
2018-12-14,295905.0
2018-12-15,295940.0
2018-12-16,296082.0
2018-12-17,296436.0
2018-12-18,296613.0
2018-12-19,296791.0
2018-12-20,297076.0
2018-12-21,297076.0
2018-12-22,297183.0
2018-12-23,297183.0
2018-12-24,297504.0
2018-12-25,297576.0
2018-12-26,297647.0
2018-12-27,297790.0
2018-12-28,298111.0
2018-12-29,298433.0
2018-12-30,298718.0
2018-12-31,298540.0
2019-01-01,298183.0
2019-01-02,298790.0
2019-01-03,299218.0
2019-01-04,299718.0
2019-01-05,300900.0
2019-01-06,301727.0
2019-01-07,302230.0
2019-01-08,302338.0
2019-01-09,302698.0
2019-01-10,303166.0
2019-01-11,303489.0
2019-01-12,303417.0
2019-01-13,303561.0
2019-01-14,302806.0
2019-01-15,302051.0
2019-01-16,301151.0
2019-01-17,304464.0
2019-01-18,305261.0
2019-01-19,305116.0
2019-01-20,304645.0
2019-01-21,305768.0
2019-01-22,306637.0
2019-01-23,307253.0
2019-01-24,307434.0
2019-01-25,309039.0
2019-01-26,310754.0
2019-01-27,312221.0
2019-01-28,313874.0
2019-01-29,315456.0
2019-01-30,316708.0
2019-01-31,318181.0
2019-02-01,320070.0
2019-02-02,324947.0
2019-02-03,331497.0
2019-02-04,336898.0
2019-02-05,344174.0
2019-02-06,348062.0
2019-02-07,349231.0
2019-02-08,350211.0
2019-02-09,351113.0
2019-02-10,352682.0
2019-02-11,353035.0
2019-02-12,352917.0
2019-02-13,352564.0
2019-02-14,359100.0
2019-02-15,367950.0
2019-02-16,371172.0
2019-02-17,375020.0
2019-02-18,376117.0
2019-02-19,375792.0
2019-02-20,375751.0
2019-02-21,374532.0
2019-02-22,373070.0
2019-02-23,371737.0
2019-02-24,370486.0
2019-02-25,369316.0
2019-02-26,367709.0
2019-02-27,366427.0
2019-02-28,366186.0
2019-03-01,366787.0
2019-03-02,370083.0
2019-03-03,375670.0
2019-03-04,380568.0
2019-03-05,385217.0
2019-03-06,391486.0
2019-03-07,399523.0
2019-03-08,408206.0
2019-03-09,415361.0
2019-03-10,420508.0
2019-03-11,424556.0
2019-03-12,427179.0
2019-03-13,428848.0
2019-03-14,431091.0
2019-03-15,432413.0
2019-03-16,431971.0
2019-03-17,429816.0
2019-03-18,425474.0
2019-03-19,419422.0
2019-03-20,414026.0
2019-03-21,408888.0
2019-03-22,402939.0
2019-03-23,396039.0
2019-03-24,388862.0
2019-03-25,381141.0
2019-03-26,372908.0
2019-03-27,364544.0
2019-03-28,357914.0
2019-03-29,351701.0
2019-03-30,346037.0
2019-03-31,340006.0
2019-04-01,331156.0
2019-04-02,323528.0
2019-04-03,318144.0
2019-04-04,313874.0
2019-04-05,308528.0
2019-04-06,305732.0
2019-04-07,302195.0
2019-04-08,299004.0
2019-04-09,296224.0
2019-04-10,293495.0
2019-04-11,291100.0
2019-04-12,289309.0
2019-04-13,288087.0
2019-04-14,286725.0
2019-04-15,284469.0
2019-04-16,281669.0
2019-04-17,278508.0
2019-04-18,275295.0
2019-04-19,274072.0
2019-04-20,276146.0
2019-04-21,277789.0
2019-04-22,278337.0
2019-04-23,279022.0
2019-04-24,280224.0
2019-04-25,285647.0
2019-04-26,292226.0
2019-04-27,298825.0
2019-04-28,305007.0
2019-04-29,310608.0
2019-04-30,316929.0
2019-05-01,321627.0
2019-05-02,324723.0
2019-05-03,327874.0
2019-05-04,333847.0
2019-05-05,340352.0
2019-05-06,347088.0
2019-05-07,352564.0
2019-05-08,359021.0
2019-05-09,368672.0
2019-05-10,378278.0
2019-05-11,384475.0
2019-05-12,391528.0
2019-05-13,399733.0
2019-05-14,407609.0
2019-05-15,415620.0
2019-05-16,424162.0
2019-05-17,430651.0
2019-05-18,435556.0
2019-05-19,441509.0
2019-05-20,447107.0
2019-05-21,448951.0
2019-05-22,449176.0
2019-05-23,445264.0
2019-05-24,439284.0
2019-05-25,433166.0
2019-05-26,428452.0
2019-05-27,422636.0
2019-05-28,413812.0
2019-05-29,405566.0
2019-05-30,399901.0
2019-05-31,394826.0
2019-06-01,389610.0
2019-06-02,383899.0
2019-06-03,380691.0
2019-06-04,380200.0
2019-06-05,382582.0
2019-06-06,387122.0
2019-06-07,390402.0
2019-06-08,393196.0
2019-06-09,395495.0
2019-06-10,398933.0
2019-06-11,402431.0
2019-06-12,407694.0
2019-06-13,417390.0
2019-06-14,426567.0
2019-06-15,434626.0
2019-06-16,441822.0
2019-06-17,446163.0
2019-06-18,448816.0
2019-06-19,453380.0
2019-06-20,463096.0
2019-06-21,473544.0
2019-06-22,481588.0
2019-06-23,487702.0
2019-06-24,493766.0
2019-06-25,499874.0
2019-06-26,504582.0
2019-06-27,508106.0
2019-06-28,509799.0
2019-06-29,510913.0
2019-06-30,512519.0
2019-07-01,514515.0
2019-07-02,517249.0
2019-07-03,518521.0
2019-07-04,518228.0
2019-07-05,519647.0
2019-07-06,519696.0
2019-07-07,520283.0
2019-07-08,519353.0
2019-07-09,518228.0
2019-07-10,516906.0
2019-07-11,514466.0
2019-07-12,514417.0
2019-07-13,516172.0
2019-07-14,516221.0
2019-07-15,515001.0
2019-07-16,514125.0
2019-07-17,512081.0
2019-07-18,510186.0
2019-07-19,508638.0
2019-07-20,506606.0
2019-07-21,505063.0
2019-07-22,502176.0
2019-07-23,499539.0
2019-07-24,497291.0
2019-07-25,496144.0
2019-07-26,496573.0
2019-07-27,498678.0
2019-07-28,498535.0
2019-07-29,496812.0
2019-07-30,494622.0
2019-07-31,491959.0
2019-08-01,489924.0
2019-08-02,488742.0
2019-08-03,486052.0
2019-08-04,482903.0
2019-08-05,479993.0
2019-08-06,477227.0
2019-08-07,474570.0
2019-08-08,471175.0
2019-08-09,469228.0
2019-08-10,466319.0
2019-08-11,463279.0
2019-08-12,459707.0
2019-08-13,456106.0
2019-08-14,452294.0
2019-08-15,448682.0
2019-08-16,446298.0
2019-08-17,444370.0
2019-08-18,441554.0
2019-08-19,438173.0
2019-08-20,434803.0
2019-08-21,431531.0
2019-08-22,428364.0
2019-08-23,427004.0
2019-08-24,425867.0
2019-08-25,424031.0
2019-08-26,421898.0
2019-08-27,419335.0
2019-08-28,416526.0
2019-08-29,413683.0
2019-08-30,411839.0
2019-08-31,410466.0
2019-09-01,409953.0
2019-09-02,408206.0
2019-09-03,406756.0
2019-09-04,405820.0
2019-09-05,403787.0
2019-09-06,403532.0
2019-09-07,402516.0
2019-09-08,402262.0
2019-09-09,400070.0
2019-09-10,397923.0
2019-09-11,395077.0
2019-09-12,392946.0
2019-09-13,391278.0
2019-09-14,391027.0
2019-09-15,389485.0
2019-09-16,387785.0
2019-09-17,385011.0
2019-09-18,382706.0
2019-09-19,381718.0
2019-09-20,380159.0
2019-09-21,378115.0
2019-09-22,376198.0
2019-09-23,373111.0
2019-09-24,369639.0
2019-09-25,366908.0
2019-09-26,364903.0
2019-09-27,362314.0
2019-09-28,359298.0
2019-09-29,356689.0
2019-09-30,352799.0
2019-10-01,348996.0
2019-10-02,345569.0
2019-10-03,341815.0
2019-10-04,338546.0
2019-10-05,335906.0
2019-10-06,332671.0
2019-10-07,328927.0
2019-10-08,324798.0
2019-10-09,322295.0
2019-10-10,319328.0
2019-10-11,316561.0
2019-10-12,314683.0
2019-10-13,312588.0
2019-10-14,310097.0
2019-10-15,307072.0
2019-10-16,303957.0
2019-10-17,300325.0
2019-10-18,296791.0
2019-10-19,293530.0
2019-10-20,290678.0
2019-10-21,287668.0
2019-10-22,284746.0
2019-10-23,282909.0
2019-10-24,280637.0
2019-10-25,279777.0
2019-10-26,278166.0
2019-10-27,276283.0
2019-10-28,273528.0
2019-10-29,270621.0
2019-10-30,268301.0
2019-10-31,266963.0
2019-11-01,265327.0
2019-11-02,266327.0
2019-11-03,267264.0
2019-11-04,267096.0
2019-11-05,265227.0
2019-11-06,263103.0
2019-11-07,260825.0
2019-11-08,259408.0
2019-11-09,258262.0
2019-11-10,257052.0
2019-11-11,255390.0
2019-11-12,253086.0
2019-11-13,251281.0
2019-11-14,248744.0
2019-11-15,247275.0
2019-11-16,245205.0
2019-11-17,243648.0
2019-11-18,241973.0
2019-11-19,240681.0
2019-11-20,238956.0
2019-11-21,237236.0
2019-11-22,236148.0
2019-11-23,235031.0
2019-11-24,234101.0
2019-11-25,233544.0
2019-11-26,233298.0
2019-11-27,233175.0
2019-11-28,233237.0
2019-11-29,233237.0
2019-11-30,232867.0
2019-12-01,232467.0
2019-12-02,232498.0
2019-12-03,232467.0
2019-12-04,232621.0
2019-12-05,232498.0
2019-12-06,232744.0
2019-12-07,232775.0
2019-12-08,232991.0
2019-12-09,233421.0
2019-12-10,233637.0
2019-12-11,233853.0
2019-12-12,233853.0
2019-12-13,233884.0
2019-12-14,234566.0
2019-12-15,235776.0
2019-12-16,238456.0
2019-12-17,240839.0
2019-12-18,244093.0
2019-12-19,247626.0
2019-12-20,250154.0
2019-12-21,252439.0
2019-12-22,254806.0
2019-12-23,257576.0
2019-12-24,259638.0
2019-12-25,261451.0
2019-12-26,264032.0
2019-12-27,265925.0
2019-12-28,267632.0
2019-12-29,268970.0
2019-12-30,270992.0
2019-12-31,272781.0
2020-01-01,274310.0
2020-01-02,275125.0
2020-01-03,276523.0
2020-01-04,277789.0
2020-01-05,278987.0
2020-01-06,280155.0
2020-01-07,281222.0
2020-01-08,282944.0
2020-01-09,285716.0
2020-01-10,287947.0
2020-01-11,290185.0
2020-01-12,292226.0
2020-01-13,294239.0
2020-01-14,296224.0
2020-01-15,297611.0
2020-01-16,299218.0
2020-01-17,300468.0
2020-01-18,301475.0
2020-01-19,302842.0
2020-01-20,304717.0
2020-01-21,305768.0
2020-01-22,306710.0
2020-01-23,307253.0
2020-01-24,308090.0
2020-01-25,310462.0
2020-01-26,313250.0
2020-01-27,315308.0
2020-01-28,315861.0
2020-01-29,316266.0
2020-01-30,316413.0
2020-01-31,316487.0
2020-02-01,316303.0
2020-02-02,316229.0
2020-02-03,315971.0
2020-02-04,315566.0
2020-02-05,315198.0
2020-02-06,314720.0
2020-02-07,313838.0
2020-02-08,313066.0
2020-02-09,312147.0
2020-02-10,310973.0
2020-02-11,309842.0
2020-02-12,307871.0
2020-02-13,305768.0
2020-02-14,303849.0
2020-02-15,302842.0
2020-02-16,301979.0
2020-02-17,301223.0
2020-02-18,299396.0
2020-02-19,297362.0
2020-02-20,295373.0
2020-02-21,294133.0
2020-02-22,294345.0
2020-02-23,294735.0
2020-02-24,292895.0
2020-02-25,289763.0
2020-02-26,286341.0
2020-02-27,283637.0
2020-02-28,283013.0
2020-02-29,283221.0
2020-03-01,283775.0
2020-03-02,283429.0
2020-03-03,282426.0
2020-03-04,281704.0
2020-03-05,281050.0
2020-03-06,280500.0
2020-03-07,280155.0
2020-03-08,279743.0
2020-03-09,279090.0
2020-03-10,278508.0
2020-03-11,278269.0
2020-03-12,277653.0
2020-03-13,277653.0
2020-03-14,277721.0
2020-03-15,277618.0
2020-03-16,278097.0
2020-03-17,278269.0
2020-03-18,278645.0
2020-03-19,279124.0
2020-03-20,279364.0
2020-03-21,279674.0
2020-03-22,279433.0
2020-03-23,279811.0
2020-03-24,280121.0
2020-03-25,280155.0
2020-03-26,280568.0
2020-03-27,280706.0
2020-03-28,280500.0
2020-03-29,280568.0
2020-03-30,280500.0
2020-03-31,280431.0
2020-04-01,280947.0
2020-04-02,281222.0
2020-04-03,281222.0
2020-04-04,281635.0
2020-04-05,282082.0
2020-04-06,283533.0
2020-04-07,284295.0
2020-04-08,284815.0
2020-04-09,285127.0
2020-04-10,285751.0
2020-04-11,286202.0
2020-04-12,286760.0
2020-04-13,286725.0
2020-04-14,287249.0
2020-04-15,287388.0
2020-04-16,287563.0
2020-04-17,289344.0
2020-04-18,293317.0
2020-04-19,297040.0
2020-04-20,301187.0
2020-04-21,304971.0
2020-04-22,309039.0
2020-04-23,313727.0
2020-04-24,319142.0
2020-04-25,322892.0
2020-04-26,326256.0
2020-04-27,329190.0
2020-04-28,332292.0
2020-04-29,335296.0
2020-04-30,338738.0
2020-05-01,344290.0
2020-05-02,351348.0
2020-05-03,357518.0
2020-05-04,363867.0
2020-05-05,368511.0
2020-05-06,372544.0
2020-05-07,377338.0
2020-05-08,382212.0
2020-05-09,387371.0
2020-05-10,393822.0
2020-05-11,399396.0
2020-05-12,402728.0
2020-05-13,405057.0
2020-05-14,407523.0
2020-05-15,409953.0
2020-05-16,413469.0
2020-05-17,416958.0
2020-05-18,420942.0
2020-05-19,426960.0
2020-05-20,429508.0
2020-05-21,431267.0
2020-05-22,433962.0
2020-05-23,435733.0
2020-05-24,437640.0
2020-05-25,439329.0
2020-05-26,442224.0
2020-05-27,442180.0
2020-05-28,443744.0
2020-05-29,445848.0
2020-05-30,448412.0
2020-05-31,451073.0
2020-06-01,452973.0
2020-06-02,453109.0
2020-06-03,452521.0
2020-06-04,451978.0
2020-06-05,451842.0
2020-06-06,452566.0
2020-06-07,451661.0
2020-06-08,450394.0
2020-06-09,450213.0
2020-06-10,450213.0
2020-06-11,449761.0
2020-06-12,448142.0
2020-06-13,446747.0
2020-06-14,445983.0
2020-06-15,443968.0
2020-06-16,441420.0
2020-06-17,438395.0
2020-06-18,435777.0
2020-06-19,433210.0
2020-06-20,430871.0
2020-06-21,428672.0
2020-06-22,425649.0
2020-06-23,421333.0
2020-06-24,418383.0
2020-06-25,414843.0
2020-06-26,411881.0
2020-06-27,409570.0
2020-06-28,407438.0
2020-06-29,404718.0
2020-06-30,401375.0
2020-07-01,396875.0
2020-07-02,391570.0
2020-07-03,386459.0
2020-07-04,382623.0
2020-07-05,378769.0
2020-07-06,373354.0
2020-07-07,369074.0
2020-07-08,364106.0
2020-07-09,358547.0
2020-07-10,354253.0
2020-07-11,349898.0
2020-07-12,345803.0
2020-07-13,340198.0
2020-07-14,335220.0
2020-07-15,329792.0
2020-07-16,324275.0
2020-07-17,319439.0
2020-07-18,314940.0
2020-07-19,310645.0
2020-07-20,306130.0
2020-07-21,301835.0
2020-07-22,297076.0
2020-07-23,292965.0
2020-07-24,288785.0
2020-07-25,286028.0
2020-07-26,282289.0
2020-07-27,278406.0
2020-07-28,273528.0
2020-07-29,269879.0
2020-07-30,266193.0
2020-07-31,263667.0
2020-08-01,261022.0
2020-08-02,257641.0
2020-08-03,253281.0
2020-08-04,249736.0
2020-08-05,246636.0
2020-08-06,243489.0
2020-08-07,241028.0
2020-08-08,239831.0
2020-08-09,238643.0
2020-08-10,236799.0
2020-08-11,233946.0
2020-08-12,231452.0
2020-08-13,229279.0
2020-08-14,227207.0
2020-08-15,227510.0
2020-08-16,227723.0
2020-08-17,227632.0
2020-08-18,228120.0
2020-08-19,227450.0
2020-08-20,227389.0
2020-08-21,227450.0
2020-08-22,226572.0
2020-08-23,225240.0
2020-08-24,223764.0
2020-08-25,223013.0
2020-08-26,220680.0
2020-08-27,219370.0
2020-08-28,219251.0
2020-08-29,218389.0
2020-08-30,217091.0
2020-08-31,215088.0
2020-09-01,213243.0
2020-09-02,211322.0
2020-09-03,209409.0
2020-09-04,208689.0
2020-09-05,208804.0
2020-09-06,208890.0
2020-09-07,207364.0
2020-09-08,205447.0
2020-09-09,202832.0
2020-09-10,199956.0
2020-09-11,197411.0
2020-09-12,195686.0
2020-09-13,193838.0
2020-09-14,191423.0
2020-09-15,188837.0
2020-09-16,186116.0
2020-09-17,183395.0
2020-09-18,180990.0
2020-09-19,179046.0
2020-09-20,177142.0
2020-09-21,174787.0
2020-09-22,172094.0
2020-09-23,169273.0
2020-09-24,166407.0
2020-09-25,163745.0
2020-09-26,161794.0
2020-09-27,160041.0
2020-09-28,159968.0
2020-09-29,158684.0
2020-09-30,157913.0
2020-10-01,156924.0
2020-10-02,155753.0
2020-10-03,157093.0
2020-10-04,157334.0
2020-10-05,157551.0
2020-10-06,157334.0
2020-10-07,157262.0
2020-10-08,157165.0
2020-10-09,157527.0
2020-10-10,158347.0
2020-10-11,159142.0
2020-10-12,160406.0
2020-10-13,161525.0
2020-10-14,162584.0
2020-10-15,163448.0
2020-10-16,164289.0
2020-10-17,164289.0
2020-10-18,164538.0
2020-10-19,165609.0
2020-10-20,165684.0
2020-10-21,165734.0
2020-10-22,165211.0
2020-10-23,165211.0
2020-10-24,164115.0
2020-10-25,163078.0
2020-10-26,162140.0
2020-10-27,161598.0
2020-10-28,161112.0
2020-10-29,160698.0
2020-10-30,160552.0
2020-10-31,159920.0
2020-11-01,159628.0
2020-11-02,159676.0
2020-11-03,160455.0
2020-11-04,160795.0
2020-11-05,161014.0
2020-11-06,161819.0
2020-11-07,162905.0
2020-11-08,163991.0
2020-11-09,165111.0
2020-11-10,167260.0
2020-11-11,171151.0
2020-11-12,173605.0
2020-11-13,173681.0
2020-11-14,174040.0
2020-11-15,174606.0
2020-11-16,176312.0
2020-11-17,176778.0
2020-11-18,177194.0
2020-11-19,178003.0
2020-11-20,178525.0
2020-11-21,178446.0
2020-11-22,178707.0
2020-11-23,178916.0
2020-11-24,178759.0
2020-11-25,178759.0
2020-11-26,178551.0
2020-11-27,178472.0
2020-11-28,178420.0
2020-11-29,178290.0
2020-11-30,178186.0
2020-12-01,178107.0
2020-12-02,177977.0
2020-12-03,178525.0
2020-12-04,179046.0
2020-12-05,179255.0
2020-12-06,179595.0
2020-12-07,179543.0
2020-12-08,179832.0
2020-12-09,180411.0
2020-12-10,180832.0
2020-12-11,180437.0
2020-12-12,180858.0
2020-12-13,181279.0
2020-12-14,181437.0
2020-12-15,181963.0
2020-12-16,182333.0
2020-12-17,182758.0
2020-12-18,183289.0
2020-12-19,183289.0
2020-12-20,183289.0
2020-12-21,183236.0
2020-12-22,183210.0
2020-12-23,183077.0
2020-12-24,182838.0
2020-12-25,182546.0
2020-12-26,182387.0
2020-12-27,182068.0
2020-12-28,181858.0
2020-12-29,181542.0
2020-12-30,181121.0
2020-12-31,180621.0
2021-01-01,180043.0
2021-01-02,179490.0
2021-01-03,178864.0
2021-01-04,178446.0
2021-01-05,178029.0
2021-01-06,177716.0
2021-01-07,177246.0
2021-01-08,176752.0
2021-01-09,176312.0
2021-01-10,175692.0
2021-01-11,174994.0
2021-01-12,174891.0
2021-01-13,174270.0
2021-01-14,173886.0
2021-01-15,173579.0
2021-01-16,173297.0
2021-01-17,172964.0
2021-01-18,172375.0
2021-01-19,171965.0
2021-01-20,171735.0
2021-01-21,171202.0
2021-01-22,170669.0
2021-01-23,170085.0
2021-01-24,169603.0
2021-01-25,169147.0
2021-01-26,168618.0
2021-01-27,168467.0
2021-01-28,167788.0
2021-01-29,167587.0
2021-01-30,166832.0
2021-01-31,165908.0
2021-02-01,164937.0
2021-02-02,163967.0
2021-02-03,163053.0
2021-02-04,162016.0
2021-02-05,160844.0
2021-02-06,159701.0
2021-02-07,158757.0
2021-02-08,157575.0
2021-02-09,156159.0
2021-02-10,154750.0
2021-02-11,155682.0
2021-02-12,157455.0
2021-02-13,159191.0
2021-02-14,160795.0
2021-02-15,162387.0
2021-02-16,164164.0
2021-02-17,165261.0
2021-02-18,166357.0
2021-02-19,166606.0
2021-02-20,167461.0
2021-02-21,168467.0
2021-02-22,168996.0
2021-02-23,169324.0
2021-02-24,169299.0
2021-02-25,169222.0
2021-02-26,169021.0
2021-02-27,168794.0
2021-02-28,169096.0
2021-03-01,168945.0
2021-03-02,168996.0
2021-03-03,168769.0
2021-03-04,168392.0
2021-03-05,168392.0
2021-03-06,168417.0
2021-03-07,168342.0
2021-03-08,168417.0
2021-03-09,168216.0
2021-03-10,168945.0
2021-03-11,169476.0
2021-03-12,169908.0
2021-03-13,170161.0
2021-03-14,170441.0
2021-03-15,171024.0
2021-03-16,171940.0
2021-03-17,172068.0
2021-03-18,172324.0
2021-03-19,172606.0
2021-03-20,173092.0
2021-03-21,173861.0
2021-03-22,174477.0
2021-03-23,175123.0
2021-03-24,175718.0
2021-03-25,176054.0
2021-03-26,176312.0
2021-03-27,176623.0
2021-03-28,176933.0
2021-03-29,177351.0
2021-03-30,178499.0
2021-03-31,178681.0
2021-04-01,178212.0
2021-04-02,178472.0
2021-04-03,179255.0
2021-04-04,179386.0
2021-04-05,179648.0
2021-04-06,180016.0
2021-04-07,182016.0
2021-04-08,182201.0
2021-04-09,183316.0
2021-04-10,184378.0
2021-04-11,186303.0
2021-04-12,189244.0
2021-04-13,189867.0
2021-04-14,191286.0
2021-04-15,194141.0
2021-04-16,197745.0
2021-04-17,201360.0
2021-04-18,204991.0
2021-04-19,208862.0
2021-04-20,211729.0
2021-04-21,213946.0
2021-04-22,214561.0
2021-04-23,214883.0
2021-04-24,215147.0
2021-04-25,215557.0
2021-04-26,216206.0
2021-04-27,216766.0
2021-04-28,218183.0
2021-04-29,219281.0
2021-04-30,220085.0
2021-05-01,220799.0
2021-05-02,221305.0
2021-05-03,222203.0
2021-05-04,224094.0
2021-05-05,225452.0
2021-05-06,226905.0
2021-05-07,227876.0
2021-05-08,229127.0
2021-05-09,229920.0
2021-05-10,232683.0
2021-05-11,236210.0
2021-05-12,238612.0
2021-05-13,241658.0
2021-05-14,244728.0
2021-05-15,247498.0
2021-05-16,250347.0
2021-05-17,253151.0
2021-05-18,255325.0
2021-05-19,257020.0
2021-05-20,257935.0
2021-05-21,259276.0
